MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,cipher,image_size,n,variant
29.925251547165757,362.183,305.9695,2.2714631982568863,305.7555,246.547,37.39877383417804,aes_ctr,512x768,6,openssl_evp
11.795502015240935,368.742,335.6275,2.5393952742904773,335.56100000000004,265.864,25.53269223207077,aes_ctr,768x512,18,openssl_evp
3.57999922218862,121.64,116.01816666666667,0.8612982532983424,116.0325,108.865,4.474067027511622,arnold_xor,512x768,6,scalar_avx2
4.295058431895885,124.244,113.36432222222223,0.8577271651585584,116.489,90.2053,9.297137579957264,arnold_xor,768x512,18,scalar_avx2
110.16910557246715,1009.79,802.6415000000001,5.95866786932588,756.053,662.389,137.68270105681393,chacha20,512x768,6,openssl_evp
44.424694719884,963.399,840.2448888888889,6.357386984353701,847.8865000000001,629.818,96.1622537405271,chacha20,768x512,18,openssl_evp
19.26201765116279,315.86,283.792,2.106821379123469,283.5775,253.275,24.072507480526415,chaotic_seed_blake3_xor,512x768,6,scalar_avx2
8.555082839182555,327.04,298.54266666666666,2.2588072696886,304.8025,249.446,18.518440068975448,chaotic_seed_blake3_xor,768x512,18,scalar_avx2
1.4878555609261725,71.9448,68.94435,0.5118306032226813,68.76285,66.3886,1.8594321098120263,coupled_lattice_xor,512x768,6,scalar_avx2
1.297686291626584,74.2402,69.09733333333332,0.5227981668151165,68.9819,63.7605,2.8089880918223917,coupled_lattice_xor,768x512,18,scalar_avx2
0.23483032388778993,11.5718,11.033433333333335,0.08191024846295947,11.000800000000002,10.7643,0.2934767702334658,hamiltonian_lattice_xor,512x768,6,scalar_avx2
0.16626278347781973,11.8045,11.22477222222222,0.08492788444361123,11.3076,10.3822,0.35989451527382754,hamiltonian_lattice_xor,768x512,18,scalar_avx2
0.2245016627452406,13.6524,13.420216666666667,0.09962930380631742,13.507549999999998,12.8971,0.2805686327205282,logistic_permute_xor,512x768,6,scalar_avx2
0.350106788775463,14.4442,13.7758,0.10422924646988331,14.0111,11.2779,0.7578455647425799,logistic_permute_xor,768x512,18,scalar_avx2
5.4735367156212,146.126,134.7015,1.0,133.26049999999998,128.43,6.840495939623088,logistic_xor,512x768,6,scalar_avx2
2.7837927354166143,143.424,132.16827777777777,1.0,131.0645,121.994,6.025832818257969,logistic_xor,768x512,18,scalar_avx2
0.30708504876184856,23.707,23.198849999999997,0.1722241400429839,23.0702,22.7811,0.38377636586950004,sine_xor,512x768,6,scalar_avx2
0.2800397450936082,24.8562,23.174777777777777,0.17534296555443418,23.110500000000002,22.2763,0.6061775594615587,sine_xor,768x512,18,scalar_avx2
1.8679154995542302,80.7759,77.58895,0.5760065775065607,77.614,74.1061,2.3344080900733686,tent_block_xor,512x768,6,scalar_avx2
1.7211136380577219,85.9625,78.93013333333334,0.5971942334456621,77.68025,71.9603,3.7255442591732577,tent_block_xor,768x512,18,scalar_avx2
3.621172845992881,85.4201,78.61371666666666,0.5836142631423307,78.27995,72.1892,4.525523338318639,tiled_arnold_xor,512x768,6,scalar_avx2
2.180281008654481,91.6343,83.60773333333333,0.6325854792018087,82.5909,76.7419,4.719463732995395,tiled_arnold_xor,768x512,18,scalar_avx2
