MBps,bytes,channels,cipher,correct,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,mode,permutation_ms,permutation_share_pct,repeat,run_id,total_ms,variant,width
140.605,1179648,3,logistic_xor,1,1.81089,22.632843237730526,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,4.53866,56.72502487139364,full,0.000617,0.007711381849631804,1,full__real_kodim11__rep1,8.00116,scalar_avx2,768
14.1546,1179648,3,logistic_permute_xor,1,1.86824,2.3505905917996563,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,3.67283,4.621097740803929,full,72.5143,91.23636757104967,1,full__real_kodim11__rep1,79.4796,scalar_avx2,768
124.244,1179648,3,arnold_xor,1,0.359171,3.9666627644747394,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,3.75197,41.436529375774455,full,4.54067,50.14688439425097,1,full__real_kodim11__rep1,9.05474,scalar_avx2,768
83.3265,1179648,3,tiled_arnold_xor,1,1.75296,12.983830947108016,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,4.20843,31.17101569501744,full,6.18936,45.84337572494093,1,full__real_kodim11__rep1,13.5011,scalar_avx2,768
79.6983,1179648,3,tent_block_xor,1,1.79821,12.739077764475017,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,10.8816,77.08863180713674,full,0.00055,0.00389637070779345,1,full__real_kodim11__rep1,14.1157,scalar_avx2,768
23.3046,1179648,3,sine_xor,1,0.712568,1.4760998224706208,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,47.0962,97.56078361509476,full,0.000831,0.0017214342385191111,1,full__real_kodim11__rep1,48.2737,scalar_avx2,768
69.0983,1179648,3,coupled_lattice_xor,1,0.560273,3.4412266909073046,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,15.3099,94.03422352160776,full,0.000623,0.0038264992752376973,1,full__real_kodim11__rep1,16.2812,scalar_avx2,768
11.3257,1179648,3,hamiltonian_lattice_xor,1,0.740632,0.7456149446752648,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,97.9618,98.6208833635184,full,0.001181,0.001188945724275332,1,full__real_kodim11__rep1,99.3317,scalar_avx2,768
310.717,1179648,3,chaotic_seed_blake3_xor,1,0.60226,16.63398385929637,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,2.61897,72.33404959316809,full,0.000558,0.015411554799401215,1,full__real_kodim11__rep1,3.62066,scalar_avx2,768
352.905,1179648,3,aes_ctr,1,2.86827,89.97590830097057,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,0,0.0,full,0,0.0,1,full__real_kodim11__rep1,3.18782,openssl_evp,768
963.399,1179648,3,chacha20,1,0.676355,57.919999314916,512,images/datasets/real/kodak/kodim11.png,real_kodim11,768x512,0,0.0,full,0,0.0,1,full__real_kodim11__rep1,1.16774,openssl_evp,768
128.101,1179648,3,logistic_xor,1,2.05001,23.34294374719601,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,4.71903,53.734397310906,full,0.000642,0.007310291113555465,1,full__real_kodim12__rep1,8.78214,scalar_avx2,768
13.5158,1179648,3,logistic_permute_xor,1,1.68338,2.0224254736849696,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,3.98629,4.7891589786593975,full,75.9132,91.20269307520692,1,full__real_kodim12__rep1,83.2357,scalar_avx2,768
116.784,1179648,3,arnold_xor,1,0.421346,4.373903529260327,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,3.97545,41.26830392456074,full,4.73621,49.165592255101636,1,full__real_kodim12__rep1,9.63318,scalar_avx2,768
76.7419,1179648,3,tiled_arnold_xor,1,2.11952,14.458337596780245,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,4.49686,30.67539820594154,full,6.46588,44.10709778641837,1,full__real_kodim12__rep1,14.6595,scalar_avx2,768
77.2227,1179648,3,tent_block_xor,1,1.94846,13.374747738224352,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,10.967,75.28040526626489,full,0.000754,0.005175656567043286,1,full__real_kodim12__rep1,14.5682,scalar_avx2,768
23.5004,1179648,3,sine_xor,1,0.983038,2.0534932057696125,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,46.3452,96.81167291603563,full,0.000534,0.0011154862496474938,1,full__real_kodim12__rep1,47.8715,scalar_avx2,768
70.3356,1179648,3,coupled_lattice_xor,1,0.619659,3.874152062870826,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,14.8212,92.66319468323881,full,0.000562,0.0035136639011672617,1,full__real_kodim12__rep1,15.9947,scalar_avx2,768
11.1546,1179648,3,hamiltonian_lattice_xor,1,0.906392,0.8987080462049477,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,99.4444,98.6013583858014,full,0.000746,0.0007396757721481334,1,full__real_kodim12__rep1,100.855,scalar_avx2,768
303.751,1179648,3,chaotic_seed_blake3_xor,1,0.583025,15.741690741690743,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,2.77345,74.88322488322487,full,0.000777,0.02097902097902098,1,full__real_kodim12__rep1,3.7037,scalar_avx2,768
265.864,1179648,3,aes_ctr,1,3.70957,87.66601756359476,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,0,0.0,full,0,0.0,1,full__real_kodim12__rep1,4.23148,openssl_evp,768
881.733,1179648,3,chacha20,1,0.678721,53.19546986440944,512,images/datasets/real/kodak/kodim12.png,real_kodim12,768x512,0,0.0,full,0,0.0,1,full__real_kodim12__rep1,1.2759,openssl_evp,768
130.587,1179648,3,logistic_xor,1,1.87857,21.805879765106553,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,5.00517,58.09851920552248,full,0.000564,0.006546743633465933,1,full__real_kodim13__rep1,8.61497,scalar_avx2,768
13.6196,1179648,3,logistic_permute_xor,1,1.41843,1.7171984978462838,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,3.78676,4.584377504497502,full,75.9542,91.95267876815647,1,full__real_kodim13__rep1,82.6014,scalar_avx2,768
116,1179648,3,arnold_xor,1,0.39109,4.03258319799964,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,4.00236,41.26888871703658,full,4.87684,50.28577320650633,1,full__real_kodim13__rep1,9.69825,scalar_avx2,768
81.4145,1179648,3,tiled_arnold_xor,1,2.03214,14.706256965451361,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,3.94787,28.5700742499023,full,6.51879,47.17539187448438,1,full__real_kodim13__rep1,13.8182,scalar_avx2,768
78.176,1179648,3,tent_block_xor,1,2.01893,14.029505371561992,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,10.7349,74.59661167706697,full,0.00048,0.0033355106805831587,1,full__real_kodim13__rep1,14.3906,scalar_avx2,768
23.387,1179648,3,sine_xor,1,0.824353,1.7137033402905395,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,46.6191,96.9139523861,full,0.000821,0.0017067329680107103,1,full__real_kodim13__rep1,48.1036,scalar_avx2,768
68.3949,1179648,3,coupled_lattice_xor,1,0.674399,4.1000389090864875,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,15.1945,92.37564291185876,full,0.001188,0.0072224991792614575,1,full__real_kodim13__rep1,16.4486,scalar_avx2,768
11.3868,1179648,3,hamiltonian_lattice_xor,1,0.905269,0.9162799359908015,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,97.4085,98.59329563362932,full,0.00065,0.0006579060570880269,1,full__real_kodim13__rep1,98.7983,scalar_avx2,768
271.331,1179648,3,chaotic_seed_blake3_xor,1,0.749039,18.065587450738267,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,2.8548,68.85307581363267,full,0.000854,0.020597073961343106,1,full__real_kodim13__rep1,4.14622,scalar_avx2,768
335.063,1179648,3,aes_ctr,1,3.01282,89.7318902304636,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,0,0.0,full,0,0.0,1,full__real_kodim13__rep1,3.35758,openssl_evp,768
800.859,1179648,3,chacha20,1,0.702138,49.9834844882327,512,images/datasets/real/kodak/kodim13.png,real_kodim13,768x512,0,0.0,full,0,0.0,1,full__real_kodim13__rep1,1.40474,openssl_evp,768
129.564,1179648,3,logistic_xor,1,2.0496,23.60488082967194,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,4.87573,56.15292037844281,full,0.000706,0.008130877178838989,1,full__real_kodim14__rep1,8.68295,scalar_avx2,768
11.2779,1179648,3,logistic_permute_xor,1,1.95032,1.9551492185698678,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,5.2712,5.284252102693653,full,90.7765,91.00127314466732,1,full__real_kodim14__rep1,99.753,scalar_avx2,768
116.194,1179648,3,arnold_xor,1,0.505279,5.218692225860092,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,3.84747,39.73797006847688,full,4.84055,49.994835831069715,1,full__real_kodim14__rep1,9.6821,scalar_avx2,768
78.8522,1179648,3,tiled_arnold_xor,1,2.07949,14.575319614220028,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,4.15714,29.13774251429853,full,6.42868,45.059156667040476,1,full__real_kodim14__rep1,14.2672,scalar_avx2,768
83.3038,1179648,3,tent_block_xor,1,1.66701,12.343833303714238,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,10.5407,78.05150761210828,full,0.000517,0.003828268467507849,1,full__real_kodim14__rep1,13.5048,scalar_avx2,768
22.9475,1179648,3,sine_xor,1,0.933077,1.903271602797762,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,47.5787,97.05007047439157,full,0.000697,0.0014217265104059364,1,full__real_kodim14__rep1,49.0249,scalar_avx2,768
70.6644,1179648,3,coupled_lattice_xor,1,0.568311,3.56972544487227,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,14.8276,93.13643587118334,full,0.000868,0.005452158564851165,1,full__real_kodim14__rep1,15.9203,scalar_avx2,768
11.4457,1179648,3,hamiltonian_lattice_xor,1,1.02629,1.0441470020286947,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,96.7599,98.44348040183213,full,0.000535,0.0005443087685599116,1,full__real_kodim14__rep1,98.2898,scalar_avx2,768
282.152,1179648,3,chaotic_seed_blake3_xor,1,0.817668,20.50727200222712,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,2.63691,66.1342141497438,full,0.000768,0.019261588930605613,1,full__real_kodim14__rep1,3.98721,scalar_avx2,768
355.097,1179648,3,aes_ctr,1,2.77796,87.68397960955134,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,0,0.0,full,0,0.0,1,full__real_kodim14__rep1,3.16815,openssl_evp,768
943.163,1179648,3,chacha20,1,0.6905,57.889000670690805,512,images/datasets/real/kodak/kodim14.png,real_kodim14,768x512,0,0.0,full,0,0.0,1,full__real_kodim14__rep1,1.1928,openssl_evp,768
124.634,1179648,3,logistic_xor,1,2.09638,23.224907300006755,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,5.09302,56.42341435096711,full,0.000622,0.006890874908463259,1,full__real_kodim15__rep1,9.02643,scalar_avx2,768
14.0846,1179648,3,logistic_permute_xor,1,1.32139,1.6543285921574666,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,3.90586,4.889983937341862,full,73.1961,91.63865404189312,1,full__real_kodim15__rep1,79.8747,scalar_avx2,768
111.781,1179648,3,arnold_xor,1,0.64655,6.42419244259412,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,3.89298,38.68108065141143,full,5.02297,49.90878650278708,1,full__real_kodim15__rep1,10.0643,scalar_avx2,768
83.1521,1179648,3,tiled_arnold_xor,1,1.97273,14.581060505270003,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,3.9734,29.36863423359498,full,5.97394,44.15524709151921,1,full__real_kodim15__rep1,13.5294,scalar_avx2,768
77.2099,1179648,3,tent_block_xor,1,1.88766,12.955177170623235,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,11.2558,77.24954875194742,full,0.000561,0.003850192509625481,1,full__real_kodim15__rep1,14.5707,scalar_avx2,768
22.9788,1179648,3,sine_xor,1,1.00854,2.0600022059634546,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,47.3521,96.71944638487527,full,0.000574,0.0011724287249122722,1,full__real_kodim15__rep1,48.9582,scalar_avx2,768
72.0273,1179648,3,coupled_lattice_xor,1,0.469302,3.0046673623960407,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,14.7274,94.29096426810764,full,0.000557,0.0035661465769474556,1,full__real_kodim15__rep1,15.6191,scalar_avx2,768
11.8045,1179648,3,hamiltonian_lattice_xor,1,0.884359,0.9279494242018835,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,93.9966,98.62973164397576,full,0.000546,0.000572912567875974,1,full__real_kodim15__rep1,95.3025,scalar_avx2,768
327.04,1179648,3,chaotic_seed_blake3_xor,1,0.497473,14.461634616782222,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,2.57387,74.82288986758529,full,0.000521,0.01514556897629326,1,full__real_kodim15__rep1,3.43995,scalar_avx2,768
367.512,1179648,3,aes_ctr,1,2.736,89.37905080493415,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,0,0.0,full,0,0.0,1,full__real_kodim15__rep1,3.06112,openssl_evp,768
941.272,1179648,3,chacha20,1,0.660062,55.22653301985459,512,images/datasets/real/kodak/kodim15.png,real_kodim15,768x512,0,0.0,full,0,0.0,1,full__real_kodim15__rep1,1.19519,openssl_evp,768
131.392,1179648,3,logistic_xor,1,2.13488,24.933924306395003,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,4.70605,54.963414562931035,full,0.000631,0.007369644306628592,1,full__real_kodim16__rep1,8.56215,scalar_avx2,768
13.9139,1179648,3,logistic_permute_xor,1,1.84098,2.2769019944443483,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,4.12424,5.100810590863105,full,73.1116,90.42355042261046,1,full__real_kodim16__rep1,80.8546,scalar_avx2,768
119.47,1179648,3,arnold_xor,1,0.29946,3.1801320860311435,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,3.75644,39.891723012258154,full,4.92379,52.28846110959488,1,full__real_kodim16__rep1,9.41659,scalar_avx2,768
88.1559,1179648,3,tiled_arnold_xor,1,1.69415,13.275477020726402,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,3.69567,28.959526701406574,full,5.98781,46.920894879128625,1,full__real_kodim16__rep1,12.7615,scalar_avx2,768
73.5052,1179648,3,tent_block_xor,1,2.02079,13.203462920614177,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,11.7324,76.65730153544594,full,0.000572,0.0037373407383208103,1,full__real_kodim16__rep1,15.305,scalar_avx2,768
23.424,1179648,3,sine_xor,1,0.862175,1.7951656963912417,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,46.6731,97.17974664567872,full,0.000504,0.0010493965969567498,1,full__real_kodim16__rep1,48.0276,scalar_avx2,768
68.8655,1179648,3,coupled_lattice_xor,1,0.768682,4.705390482486747,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,15.0355,92.03792803712001,full,0.0006,0.0036728247695302454,1,full__real_kodim16__rep1,16.3362,scalar_avx2,768
10.3822,1179648,3,hamiltonian_lattice_xor,1,0.918131,0.8473047924030308,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,107.04,98.78274993309277,full,0.00054,0.0004983434693934053,1,full__real_kodim16__rep1,108.359,scalar_avx2,768
311.346,1179648,3,chaotic_seed_blake3_xor,1,0.502382,13.903496755088767,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,2.72173,75.32428355957768,full,0.000712,0.019704706159104433,1,full__real_kodim16__rep1,3.61335,scalar_avx2,768
359.2,1179648,3,aes_ctr,1,2.77797,88.69749294371574,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,0,0.0,full,0,0.0,1,full__real_kodim16__rep1,3.13196,openssl_evp,768
855.169,1179648,3,chacha20,1,0.750863,57.07684355354875,512,images/datasets/real/kodak/kodim16.png,real_kodim16,768x512,0,0.0,full,0,0.0,1,full__real_kodim16__rep1,1.31553,openssl_evp,768
129.696,1179648,3,logistic_xor,1,1.91787,22.110203432271096,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,4.9197,56.71686184451715,full,0.000758,0.008738618468228551,1,full__real_kodim17__rep1,8.67414,scalar_avx2,512
12.8971,1179648,3,logistic_permute_xor,1,1.61595,1.852546068605939,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,3.95169,4.5302687421327414,full,80.2482,91.99757877576849,1,full__real_kodim17__rep1,87.2286,scalar_avx2,512
121.64,1179648,3,arnold_xor,1,0.398648,4.310369808121895,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,3.68106,39.801353288829205,full,4.72035,51.0386459326729,1,full__real_kodim17__rep1,9.24858,scalar_avx2,512
76.107,1179648,3,tiled_arnold_xor,1,2.26917,15.351107442936584,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,3.94686,26.700807750071032,full,7.06079,47.76678077094805,1,full__real_kodim17__rep1,14.7818,scalar_avx2,512
80.7759,1179648,3,tent_block_xor,1,1.81527,13.033803868633052,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,10.6201,76.25328489165243,full,0.000551,0.003956230164998492,1,full__real_kodim17__rep1,13.9274,scalar_avx2,512
23.707,1179648,3,sine_xor,1,0.826358,1.7413801096636337,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,46.094,97.13365729482324,full,0.000554,0.0011674414488074818,1,full__real_kodim17__rep1,47.4542,scalar_avx2,512
69.8061,1179648,3,coupled_lattice_xor,1,0.697027,4.325035213233971,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,14.9844,92.97782962379236,full,0.000592,0.0036733452882521203,1,full__real_kodim17__rep1,16.1161,scalar_avx2,512
10.9501,1179648,3,hamiltonian_lattice_xor,1,0.888305,0.8646229766690351,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,101.396,98.6928040958156,full,0.000801,0.0007796455094949337,1,full__real_kodim17__rep1,102.739,scalar_avx2,512
304.81,1179648,3,chaotic_seed_blake3_xor,1,0.651881,17.66222682222379,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,2.51731,68.20462661413995,full,0.000554,0.015010214532271962,1,full__real_kodim17__rep1,3.69082,scalar_avx2,512
304.527,1179648,3,aes_ctr,1,3.21302,86.97330453189544,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,0,0.0,full,0,0.0,1,full__real_kodim17__rep1,3.69426,openssl_evp,512
923.352,1179648,3,chacha20,1,0.718922,59.00590123031212,768,images/datasets/real/kodak/kodim17.png,real_kodim17,512x768,0,0.0,full,0,0.0,1,full__real_kodim17__rep1,1.21839,openssl_evp,512
136.825,1179648,3,logistic_xor,1,1.83758,22.349087892855536,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,4.55922,55.45032515747059,full,0.000638,0.007759508742825798,1,full__real_kodim18__rep1,8.22217,scalar_avx2,512
13.53,1179648,3,logistic_permute_xor,1,1.58605,1.9074908146268423,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,5.02148,6.03917088101409,full,74.9696,90.16350264887521,1,full__real_kodim18__rep1,83.1485,scalar_avx2,512
114.015,1179648,3,arnold_xor,1,0.36364,3.6853824177138352,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,4.05026,41.04817124400406,full,4.87042,49.360247043454564,1,full__real_kodim18__rep1,9.86709,scalar_avx2,512
72.1892,1179648,3,tiled_arnold_xor,1,2.01991,12.96143480492813,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,4.12454,26.466504106776178,full,6.11559,39.24274897330595,1,full__real_kodim18__rep1,15.584,scalar_avx2,512
74.1061,1179648,3,tent_block_xor,1,2.35651,15.522860963447492,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,11.1219,73.26245479517026,full,0.000613,0.004037968763380301,1,full__real_kodim18__rep1,15.1809,scalar_avx2,512
22.7811,1179648,3,sine_xor,1,1.06346,2.1534897566171423,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,47.7847,96.76326516561335,full,0.000586,0.0011866407738679832,1,full__real_kodim18__rep1,49.3831,scalar_avx2,512
68.0009,1179648,3,coupled_lattice_xor,1,1.02294,6.183185343238293,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,14.9925,90.62252552300244,full,0.000615,0.0037173822375618807,1,full__real_kodim18__rep1,16.5439,scalar_avx2,512
11.0515,1179648,3,hamiltonian_lattice_xor,1,1.1042,1.084718456520885,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,100.079,98.313293253173,full,0.000773,0.0007593618609768557,1,full__real_kodim18__rep1,101.796,scalar_avx2,512
281.881,1179648,3,chaotic_seed_blake3_xor,1,0.816083,20.447827012941456,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,2.7412,68.6836797334035,full,0.000597,0.014958469575675573,1,full__real_kodim18__rep1,3.99105,scalar_avx2,512
246.547,1179648,3,aes_ctr,1,3.99023,87.44712931348099,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,0,0.0,full,0,0.0,1,full__real_kodim18__rep1,4.56302,openssl_evp,512
662.389,1179648,3,chacha20,1,0.71094,41.85939707960434,768,images/datasets/real/kodak/kodim18.png,real_kodim18,512x768,0,0.0,full,0,0.0,1,full__real_kodim18__rep1,1.6984,openssl_evp,512
137.564,1179648,3,logistic_xor,1,1.89027,23.11397351932737,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,4.62923,56.60561699380292,full,0.000503,0.0061506179964881565,1,full__real_kodim19__rep1,8.17804,scalar_avx2,512
13.6524,1179648,3,logistic_permute_xor,1,1.97841,2.40090142567971,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,4.03638,4.898352968588447,full,74.6804,90.6284737897256,1,full__real_kodim19__rep1,82.4028,scalar_avx2,512
115.322,1179648,3,arnold_xor,1,0.534925,5.483418278436792,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,3.94555,40.44511097534474,full,4.79772,49.18054968981028,1,full__real_kodim19__rep1,9.75532,scalar_avx2,512
81.4061,1179648,3,tiled_arnold_xor,1,2.03622,14.734290428087645,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,4.09168,29.607803409650064,full,6.12486,44.320096095400736,1,full__real_kodim19__rep1,13.8196,scalar_avx2,512
76.835,1179648,3,tent_block_xor,1,2.08819,14.261839391331666,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,10.9513,74.79476567088746,full,0.000787,0.005375022196724447,1,full__real_kodim19__rep1,14.6418,scalar_avx2,512
22.9241,1179648,3,sine_xor,1,0.753453,1.535309220580744,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,47.8159,97.43433520122261,full,0.0197,0.040142638818135505,1,full__real_kodim19__rep1,49.075,scalar_avx2,512
68.9276,1179648,3,coupled_lattice_xor,1,0.652436,3.997402199552737,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,15.1881,93.05578531384982,full,0.000811,0.004968906044174861,1,full__real_kodim19__rep1,16.3215,scalar_avx2,512
10.7643,1179648,3,hamiltonian_lattice_xor,1,0.774837,0.7413856781996325,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,103.254,98.79631047152479,full,0.000657,0.0006286359461114514,1,full__real_kodim19__rep1,104.512,scalar_avx2,512
315.86,1179648,3,chaotic_seed_blake3_xor,1,0.570717,16.02367963702828,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,2.57899,72.4087587142131,full,0.000977,0.027430644269185303,1,full__real_kodim19__rep1,3.56171,scalar_avx2,512
362.183,1179648,3,aes_ctr,1,2.79047,89.8366471785098,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,0,0.0,full,0,0.0,1,full__real_kodim19__rep1,3.10616,openssl_evp,512
1009.79,1179648,3,chacha20,1,0.606162,54.40822188313437,768,images/datasets/real/kodak/kodim19.png,real_kodim19,512x768,0,0.0,full,0,0.0,1,full__real_kodim19__rep1,1.1141,openssl_evp,512
132.066,1179648,3,logistic_xor,1,1.94134,22.78982678773721,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,4.71352,55.33307115731148,full,0.00058,0.0068087504182098866,1,full__real_kodim20__rep1,8.51845,scalar_avx2,768
13.2555,1179648,3,logistic_permute_xor,1,2.02214,2.3826210315964103,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,4.27336,5.0351594902345225,full,76.8457,90.54476001055727,1,full__real_kodim20__rep1,84.8704,scalar_avx2,768
121.001,1179648,3,arnold_xor,1,0.355416,3.8227296976371994,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,3.70882,39.89076563010894,full,4.76859,51.28927962966149,1,full__real_kodim20__rep1,9.29744,scalar_avx2,768
81.4256,1179648,3,tiled_arnold_xor,1,2.23686,16.19000745496262,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,3.87759,28.065328633570495,full,6.0912,44.087056592575436,1,full__real_kodim20__rep1,13.8163,scalar_avx2,768
77.018,1179648,3,tent_block_xor,1,2.17514,14.89107961936058,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,10.9579,75.0181419867187,full,0.000798,0.005463134113781064,1,full__real_kodim20__rep1,14.607,scalar_avx2,768
23.2057,1179648,3,sine_xor,1,1.06941,2.2059060136882884,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,46.8534,96.64599809403582,full,0.000733,0.0015119824090232142,1,full__real_kodim20__rep1,48.4794,scalar_avx2,768
67.8141,1179648,3,coupled_lattice_xor,1,0.84718,5.106724132734561,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,15.2385,91.85629464420265,full,0.000605,0.0036468850779107264,1,full__real_kodim20__rep1,16.5895,scalar_avx2,768
11.1594,1179648,3,hamiltonian_lattice_xor,1,1.02554,1.0172796889259215,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,99.3376,98.53747569733763,full,0.000542,0.0005376344086021505,1,full__real_kodim20__rep1,100.812,scalar_avx2,768
305.854,1179648,3,chaotic_seed_blake3_xor,1,0.610037,16.585114539097717,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,2.68256,72.93092854696022,full,0.000529,0.01438195648982388,1,full__real_kodim20__rep1,3.67822,scalar_avx2,768
368.742,1179648,3,aes_ctr,1,2.76077,90.4900505095201,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,0,0.0,full,0,0.0,1,full__real_kodim20__rep1,3.05091,openssl_evp,768
629.818,1179648,3,chacha20,1,0.970045,54.30683618570957,512,images/datasets/real/kodak/kodim20.png,real_kodim20,768x512,0,0.0,full,0,0.0,1,full__real_kodim20__rep1,1.78623,openssl_evp,768
130.737,1179648,3,logistic_xor,1,1.88628,21.92053996011658,512,images/datasets/real/kodak/kodim21.png,real_kodim21,768x512,4.80624,55.85351908407592,full,0.000785,0.00912251832638395,1,full__real_kodim21__rep1,8.60508,scalar_avx2,768
14.4442,1179648,3,logistic_permute_xor,1,1.43136,1.837769962907183,512,images/datasets/real/kodak/kodim21.png,real_kodim21,768x512,3.68746,4.73445061160136,full,71.5635,91.88272044804117,1,full__real_kodim21__rep1,77.8857,scalar_avx2,768
121.524,1179648,3,arnold_xor,1,0.358656,3.8742585669209855,512,images/datasets/real/kodak/kodim21.png,real_kodim21,768x512,3.82676,41.33726387834179,full,4.63967,50.118445655966404,1,full__real_kodim21__rep1,9.25741,scalar_avx2,768
