image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/kodak/kodim03.png,logistic_xor,7.9844,25635.3,-0.0461585,0.00832558,0.00480864,8.47711e-05,3.32435e-07,99.3863,1,1
images/datasets/real/kodak/kodim03.png,logistic_permute_xor,7.98461,25256.4,-0.0126189,0.000846881,0.000513071,8.47711e-05,3.32435e-07,99.5878,0.999998,0.00927226
images/datasets/real/kodak/kodim03.png,arnold_xor,7.98451,25453.4,-0.0461496,0.00678496,0.00799348,8.47711e-05,3.32435e-07,99.3863,1,0.174949
images/datasets/real/kodak/kodim03.png,tiled_arnold_xor,7.98446,25534.7,-0.0446747,0.00726343,0.00653049,8.47711e-05,3.32435e-07,99.3863,1,0.0747367
images/datasets/real/kodak/kodim03.png,tent_block_xor,7.99979,337.156,-0.00234362,0.00230157,-0.00137488,8.47711e-05,3.32435e-07,99.6234,1,1
images/datasets/real/kodak/kodim03.png,sine_xor,7.98086,31357.1,0.0592008,0.0610386,0.0609699,8.47711e-05,3.32435e-07,99.3009,1,1
images/datasets/real/kodak/kodim03.png,coupled_lattice_xor,7.9593,66384,0.0767096,0.123814,0.126677,8.47711e-05,3.32435e-07,99.4091,1,1
images/datasets/real/kodak/kodim03.png,hamiltonian_lattice_xor,7.99187,13326.6,-0.0174211,0.00289319,-9.13942e-05,8.47711e-05,3.32435e-07,99.5316,1,1
images/datasets/real/kodak/kodim03.png,chaotic_seed_blake3_xor,7.99986,236.935,0.000261342,0.00204661,-6.64974e-05,8.47711e-05,3.32435e-07,99.608,1,1
images/datasets/real/kodak/kodim03.png,aes_ctr,7.99985,240.893,0.000495377,-0.000480958,-0.00038633,8.47711e-05,3.32435e-07,99.6112,1,1
images/datasets/real/kodak/kodim03.png,chacha20,7.99983,283.271,0.0017999,-0.000187296,0.00210676,8.47711e-05,3.32435e-07,99.6203,1,1
