image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/kodak/kodim14.png,logistic_xor,7.99457,8739.53,-0.0549704,0.00901288,0.00621176,8.47711e-05,3.32435e-07,99.3863,1,1
images/datasets/real/kodak/kodim14.png,logistic_permute_xor,7.99437,9065.35,-0.0173298,-0.000977404,0.0017466,8.47711e-05,3.32435e-07,99.6044,0.999998,0.00638919
images/datasets/real/kodak/kodim14.png,arnold_xor,7.99449,8861.05,-0.0514672,0.00945146,0.00730865,8.47711e-05,3.32435e-07,99.3863,1,0.171837
images/datasets/real/kodak/kodim14.png,tiled_arnold_xor,7.99447,8886.67,-0.0509233,0.00754462,0.00510801,8.47711e-05,3.32435e-07,99.3863,1,0.0218345
images/datasets/real/kodak/kodim14.png,tent_block_xor,7.99983,279.363,-0.00468503,-0.00122192,-0.000755684,8.47711e-05,3.32435e-07,99.6234,1,1
images/datasets/real/kodak/kodim14.png,sine_xor,7.98242,28617.1,0.0754191,0.0863742,0.0865966,8.47711e-05,3.32435e-07,99.3009,1,1
images/datasets/real/kodak/kodim14.png,coupled_lattice_xor,7.96157,62140.3,0.141487,0.167408,0.164071,8.47711e-05,3.32435e-07,99.4091,1,1
images/datasets/real/kodak/kodim14.png,hamiltonian_lattice_xor,7.99732,4327.12,-0.015579,0.00414223,0.00134616,8.47711e-05,3.32435e-07,99.5316,1,1
images/datasets/real/kodak/kodim14.png,chaotic_seed_blake3_xor,7.99981,309.816,-7.39722e-05,0.00324048,0.00102046,8.47711e-05,3.32435e-07,99.608,1,1
images/datasets/real/kodak/kodim14.png,aes_ctr,7.99984,256.201,0.000758103,-0.000210472,-0.000938902,8.47711e-05,3.32435e-07,99.6112,1,1
images/datasets/real/kodak/kodim14.png,chacha20,7.99984,259.981,0.000955785,-0.00127715,0.000992044,8.47711e-05,3.32435e-07,99.6203,1,1
images/datasets/real/kodak/kodim14.png,aes_256_gcm,7.99984,266.558,0.000674728,0.00109599,0.000305608,8.47711e-05,3.32435e-07,99.5998,1,1
images/datasets/real/kodak/kodim14.png,chacha20_poly1305,7.99984,260.304,-0.00361126,-0.00110315,-0.00154478,8.47711e-05,3.32435e-07,99.6071,1,1
