MBps,bytes,channels,checksum,dataset,diffusion,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,keystream,mode,permutation,permutation_ms,permutation_share_pct,repeat,run_id,scheme,total_ms,width
61.6301,3145728,3,10251842143866160503,synthetic_control,prefix_tree_reverse,26.564,54.57141389759129,1024,images/datasets/synthetic/gradient_1024x1024.ppm,gradient,1024x1024,3.88628,7.98372964922192,cellular_automata,candidates,affine_bitplane,18.227,37.44440449899851,3,candidates__gradient_1024x1024__rep3,Affine-CA-PrefixTree,48.6775,1024
91.2521,3145728,3,875439166116675026,synthetic_control,multilane_tree,27.8692,84.77065336415623,1024,images/datasets/synthetic/gradient_1024x1024.ppm,gradient,1024x1024,3.86711,11.762714442146246,cellular_automata,candidates,checkerboard_swaps,1.13922,3.4652025793892203,3,candidates__gradient_1024x1024__rep3,Checkerboard-CA-MultilaneTree,32.876,1024
50.7147,3145728,3,5718552803126816917,synthetic_control,stencil,8.59834,14.535419174228798,1024,images/datasets/synthetic/gradient_1024x1024.ppm,gradient,1024x1024,31.2506,52.828868182248485,cml,candidates,feistel_index,19.3051,32.63510406664593,3,candidates__gradient_1024x1024__rep3,CML-Feistel-Stencil,59.1544,1024
13.0777,3145728,3,493656605528614914,synthetic_control,stencil,8.57262,3.7370072973609187,1024,images/datasets/synthetic/gradient_1024x1024.ppm,gradient,1024x1024,201.574,87.87086199530947,hamiltonian,candidates,block_feistel,19.2509,8.39192146400579,3,candidates__gradient_1024x1024__rep3,Hamiltonian-Block-Stencil,229.398,1024
60.0302,3145728,3,13834641965195320649,synthetic_control,bitplane,0.423531,0.8474874386942245,1024,images/datasets/synthetic/gradient_1024x1024.ppm,gradient,1024x1024,31.4135,62.858554994607296,cml,candidates,affine_bitplane,18.1377,36.29361939693727,3,candidates__gradient_1024x1024__rep3,Affine-CML-Bitplane,49.9749,1024
117.629,12582912,3,17970918682022726495,synthetic_control,arx_block,5.1544,5.052540777917189,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,16.2824,15.960633626097867,cellular_automata,candidates,feistel_index,80.5787,78.98633547678794,1,candidates__gradient_2048x2048__rep1,CA-Feistel-ARX,102.016,2048
486.858,12582912,3,15296360051045944194,synthetic_control,arx_block,4.22968,17.160476797117795,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.7852,64.0430383239072,cellular_automata,candidates,checkerboard_swaps,4.63262,18.79526773180568,1,candidates__gradient_2048x2048__rep1,Checkerboard-CA-ARX,24.6478,2048
58.6976,12582912,3,8702085511481151465,synthetic_control,prefix_tree_reverse,108.06,52.857100930355415,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,16.1619,7.9055263698529625,cellular_automata,candidates,affine_bitplane,80.2156,39.23712812686487,1,candidates__gradient_2048x2048__rep1,Affine-CA-PrefixTree,204.438,2048
87.5831,12582912,3,9072882689981715178,synthetic_control,multilane_tree,117.009,85.39992555450942,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.4549,11.27987855167028,cellular_automata,candidates,checkerboard_swaps,4.54917,3.320246983862845,1,candidates__gradient_2048x2048__rep1,Checkerboard-CA-MultilaneTree,137.013,2048
47.9948,12582912,3,1476863585197703979,synthetic_control,stencil,36.2258,14.488755214436841,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,129.884,51.947989617121344,cml,candidates,feistel_index,83.9166,33.56301519435901,1,candidates__gradient_2048x2048__rep1,CML-Feistel-Stencil,250.027,2048
12.5681,12582912,3,16529427070144471624,synthetic_control,stencil,36.9155,3.8663232774330853,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,832.593,87.20114034830476,hamiltonian,candidates,block_feistel,85.2869,8.932473533613463,1,candidates__gradient_2048x2048__rep1,Hamiltonian-Block-Stencil,954.796,2048
56.0038,12582912,3,18286951560419403537,synthetic_control,bitplane,1.89808,0.8858314937625718,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,129.693,60.5275562255275,cml,candidates,affine_bitplane,82.6805,38.58688296596366,1,candidates__gradient_2048x2048__rep1,Affine-CML-Bitplane,214.271,2048
117.8,12582912,3,17970918682022726495,synthetic_control,arx_block,4.91573,4.8256353873187585,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,16.5589,16.25541146789441,cellular_automata,candidates,feistel_index,80.3923,78.9188844277342,2,candidates__gradient_2048x2048__rep2,CA-Feistel-ARX,101.867,2048
499.951,12582912,3,15296360051045944194,synthetic_control,arx_block,3.99601,16.648446190573402,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.4684,64.44549064048029,cellular_automata,candidates,checkerboard_swaps,4.53764,18.90502160209646,2,candidates__gradient_2048x2048__rep2,Checkerboard-CA-ARX,24.0023,2048
60.4152,12582912,3,8702085511481151465,synthetic_control,prefix_tree_reverse,106.492,53.61460037759598,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.41,7.758338577721838,cellular_automata,candidates,affine_bitplane,76.7233,38.627212083071115,2,candidates__gradient_2048x2048__rep2,Affine-CA-PrefixTree,198.625,2048
88.6265,12582912,3,9072882689981715178,synthetic_control,multilane_tree,115.394,85.22451994091581,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.4822,11.434416543574594,cellular_automata,candidates,checkerboard_swaps,4.52281,3.3403323485967498,2,candidates__gradient_2048x2048__rep2,Checkerboard-CA-MultilaneTree,135.4,2048
50.0922,12582912,3,1476863585197703979,synthetic_control,stencil,35.0228,14.619758054416884,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,125.445,52.36518922348659,cml,candidates,feistel_index,79.0904,33.01513620918525,2,candidates__gradient_2048x2048__rep2,CML-Feistel-Stencil,239.558,2048
13.0358,12582912,3,16529427070144471624,synthetic_control,stencil,34.9922,3.801272949869587,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,806.067,87.56467678175504,hamiltonian,candidates,block_feistel,79.4795,8.63401767877298,2,candidates__gradient_2048x2048__rep2,Hamiltonian-Block-Stencil,920.539,2048
58.4156,12582912,3,18286951560419403537,synthetic_control,bitplane,1.80392,0.878140440550079,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,125.085,60.89083607155896,cml,candidates,affine_bitplane,78.5351,38.23054642813679,2,candidates__gradient_2048x2048__rep2,Affine-CML-Bitplane,205.425,2048
116.665,12582912,3,17970918682022726495,synthetic_control,arx_block,5.11333,4.971203297718236,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,16.2163,15.765562566231445,cellular_automata,candidates,feistel_index,81.5288,79.26267997938926,3,candidates__gradient_2048x2048__rep3,CA-Feistel-ARX,102.859,2048
495.651,12582912,3,15296360051045944194,synthetic_control,arx_block,3.9831,16.451884711655225,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.6293,64.55560787423691,cellular_automata,candidates,checkerboard_swaps,4.59794,18.991433504332814,3,candidates__gradient_2048x2048__rep3,Checkerboard-CA-ARX,24.2106,2048
59.6457,12582912,3,8702085511481151465,synthetic_control,prefix_tree_reverse,106.435,52.90325466727638,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.6165,7.762142871344216,cellular_automata,candidates,affine_bitplane,79.1359,39.33430423285684,3,candidates__gradient_2048x2048__rep3,Affine-CA-PrefixTree,201.188,2048
89.2619,12582912,3,9072882689981715178,synthetic_control,multilane_tree,114.611,85.25320598649171,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,15.3453,11.414576452735874,cellular_automata,candidates,checkerboard_swaps,4.47944,3.3320241601951857,3,candidates__gradient_2048x2048__rep3,Checkerboard-CA-MultilaneTree,134.436,2048
50.3324,12582912,3,1476863585197703979,synthetic_control,stencil,34.8684,14.625086508818658,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,125.061,52.455172703059795,cml,candidates,feistel_index,78.485,32.91948912610364,3,candidates__gradient_2048x2048__rep3,CML-Feistel-Stencil,238.415,2048
12.8216,12582912,3,16529427070144471624,synthetic_control,stencil,34.9706,3.73648658755751,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,822.218,87.85112434583223,hamiltonian,candidates,block_feistel,78.7328,8.412324958703824,3,candidates__gradient_2048x2048__rep3,Hamiltonian-Block-Stencil,935.922,2048
54.9304,12582912,3,18286951560419403537,synthetic_control,bitplane,2.4124,1.1042854919481089,2048,images/datasets/synthetic/gradient_2048x2048.ppm,gradient,2048x2048,125.726,57.55156597606863,cml,candidates,affine_bitplane,90.3199,41.344285858151224,3,candidates__gradient_2048x2048__rep3,Affine-CML-Bitplane,218.458,2048
110.281,786432,3,1030153695164066229,synthetic_control,arx_block,0.527082,7.750248498714865,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,1.20743,17.7541303721305,cellular_automata,candidates,feistel_index,5.06597,74.49035707353798,1,candidates__gradient_512x512__rep1,CA-Feistel-ARX,6.80084,512
504.589,786432,3,14141379237052620034,synthetic_control,arx_block,0.2268,15.258752926612665,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,0.954196,64.19682983933906,cellular_automata,candidates,checkerboard_swaps,0.305173,20.531567049705323,1,candidates__gradient_512x512__rep1,Checkerboard-CA-ARX,1.48636,512
69.888,786432,3,16617493743016163793,synthetic_control,prefix_tree_reverse,6.65963,62.056842007175135,512,images/datasets/synthetic/gradient_512x512.ppm,gradient,512x512,0.979868,9.130764571588315,cellular_automata,candidates,affine_bitplane,3.09162,28.808833807016722,1,candidates__gradient_512x512__rep1,Affine-CA-PrefixTree,10.7315,512
