MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
6.343583861377642,654.039,645.1002222222222,1.1983293281708944,649.812,628.135,9.709567134761697,diffusion,1024x1024,9,block_local_chain
9.114383397180104,702.357,654.5173055555556,1.222380277004321,663.761,561.14,27.901173664837057,diffusion,1280x720,36,block_local_chain
5.089100250519342,704.157,661.4988888888888,1.2289883613873853,663.828,625.34,15.578878317916354,diffusion,1920x1080,36,block_local_chain
4.348707812593137,655.895,643.3492222222222,1.2086891119631802,641.975,634.248,6.656185427438475,diffusion,2048x2048,9,block_local_chain
9.044054291067011,687.718,675.9344444444445,1.2323051648803534,681.859,648.129,13.8429402414291,diffusion,4096x4096,9,block_local_chain
13.567575641870285,703.394,683.9008888888889,1.2047423149358414,692.365,647.395,20.766697411025945,diffusion,512x512,9,block_local_chain
3.5550879920871274,700.303,680.7206111111111,1.2107118959320853,679.2665,667.006,7.695388245672474,diffusion,512x768,18,block_local_chain
7.683327628616496,699.089,675.3830925925926,1.219655765249682,683.4929999999999,562.57,28.80647788276333,diffusion,768x512,54,block_local_chain
11.879332940872096,552.764,538.3330000000001,1.0,547.54,502.979,18.182652460518515,diffusion,1024x1024,9,global_chain
9.833803036776205,559.235,535.4449166666667,1.0,547.175,406.03,30.10347868400879,diffusion,1280x720,36,global_chain
6.335497558233463,562.769,538.2466666666667,1.0,549.9694999999999,503.448,19.39438028030652,diffusion,1920x1080,36,global_chain
14.193285934296066,552.584,532.2702222222222,1.0,538.748,503.662,21.72441724637153,diffusion,2048x2048,9,global_chain
12.332955568766769,566.491,548.5122222222221,1.0,555.801,521.48,18.87697280933689,diffusion,4096x4096,9,global_chain
11.365321271176922,587.502,567.674,1.0,570.735,540.244,17.395899904862635,diffusion,512x512,9,global_chain
10.028388376549406,588.842,562.2482222222222,1.0,570.7080000000001,528.245,21.70757579213399,diffusion,512x768,18,global_chain
8.886353677755077,589.218,553.7489444444444,1.0,560.7270000000001,445.291,33.3168859965377,diffusion,768x512,54,global_chain
13.808761987380812,508.932,493.46466666666663,0.9166531991660674,503.137,455.478,21.13586018476655,diffusion,1024x1024,9,multilane_chain_avx2
8.957319791778724,527.26,494.5890277777778,0.9236973073846116,506.876,392.391,27.420366709526707,diffusion,1280x720,36,multilane_chain_avx2
6.8325414511127045,513.655,495.5926666666667,0.9207538055662212,507.854,460.312,20.915943217691954,diffusion,1920x1080,36,multilane_chain_avx2
14.679874641690008,501.603,483.304,0.9080049565467165,497.896,450.406,22.469195880137768,diffusion,2048x2048,9,multilane_chain_avx2
15.22763389934348,514.114,496.63155555555556,0.9054156597341092,510.142,465.369,23.30760290715839,diffusion,4096x4096,9,multilane_chain_avx2
17.041408633661188,529.507,498.505,0.8781536586139228,514.256,467.166,26.083788724991614,diffusion,512x512,9,multilane_chain_avx2
12.603741905877953,519.552,498.2598888888889,0.886192021949973,509.1465,416.845,27.282218479504163,diffusion,512x768,18,multilane_chain_avx2
8.709285620347831,524.732,500.0979814814815,0.9031132004833184,516.3035,370.606,32.65301907246588,diffusion,768x512,54,multilane_chain_avx2
15.689515637516868,964.133,938.2157777777779,1.7428167654180178,939.759,886.796,24.01456475130133,diffusion,1024x1024,9,parallel_prefix
14.105997991195586,963.243,924.6903888888888,1.7269570783217298,935.6625,776.135,43.181626503659956,diffusion,1280x720,36,parallel_prefix
8.495704347807328,963.846,939.2536944444445,1.7450246376093572,946.015,802.538,26.00725820757345,diffusion,1920x1080,36,parallel_prefix
6.283757116825041,959.514,946.2501111111111,1.7777626318461468,947.469,927.754,9.617995586977104,diffusion,2048x2048,9,parallel_prefix
5.9187827371325215,910.889,898.3613333333334,1.6378146136721357,896.145,886.659,9.059361332345697,diffusion,4096x4096,9,parallel_prefix
37.368945237887345,1032.15,925.105,1.629641308215631,900.332,871.842,57.19736516003165,diffusion,512x512,9,parallel_prefix
15.613573757679875,1007.19,924.8103888888888,1.644843598141904,916.631,881.366,33.79733841615846,diffusion,512x768,18,parallel_prefix
17.14741576175803,1008.71,914.3529444444445,1.6512048530616714,925.7875,680.475,64.28941687295647,diffusion,768x512,54,parallel_prefix
0.3349109452959271,114.219,113.48555555555555,0.2108092120593676,113.487,112.891,0.5126187938202965,diffusion,1024x1024,9,prefix_tree_reverse
1.318995256584812,113.842,111.14254444444445,0.20757045399991086,112.309,89.9996,4.037740581382078,diffusion,1280x720,36,prefix_tree_reverse
0.3486824889140672,113.873,112.74247222222223,0.20946246248105993,113.089,108.702,1.0673953742267366,diffusion,1920x1080,36,prefix_tree_reverse
0.328098484680106,113.505,112.79511111111111,0.21191324707249787,112.795,112.185,0.5021915581838358,diffusion,2048x2048,9,prefix_tree_reverse
0.24641144151325778,110.942,110.47822222222221,0.2014143308869852,110.574,109.894,0.37716036966314964,diffusion,4096x4096,9,prefix_tree_reverse
1.8410973454994,115.163,112.99411111111111,0.1990475362815826,113.872,105.807,2.81800614107051,diffusion,512x512,9,prefix_tree_reverse
0.5077113812696485,115.046,113.48877777777778,0.20184817540058425,113.7945,110.907,1.0989984507592565,diffusion,512x768,18,prefix_tree_reverse
1.3791941337019515,115.501,112.26027777777779,0.2027277503714329,113.88650000000001,90.3154,5.170900842565809,diffusion,768x512,54,prefix_tree_reverse
12.763328920474565,566.46,549.8853333333333,1.021459456012047,558.941,509.108,19.535707531338623,diffusion,1024x1024,9,prefix_xor_avx2
