image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/kodak/kodim02.png,logistic_xor,7.98569,24554.9,-0.0516916,0.00437959,-6.89943e-05,8.47711e-05,3.32435e-07,99.3863,1,1
images/datasets/real/kodak/kodim02.png,logistic_permute_xor,7.98584,24244.5,-0.0457506,0.00423536,-0.00202657,8.47711e-05,3.32435e-07,99.5563,0.999998,0.0358793
images/datasets/real/kodak/kodim02.png,arnold_xor,7.98588,24193.6,-0.0507461,0.00548589,0.00173899,8.47711e-05,3.32435e-07,99.3863,1,0.195043
images/datasets/real/kodak/kodim02.png,tiled_arnold_xor,7.98558,24739.2,-0.050234,0.00372934,0.000761794,8.47711e-05,3.32435e-07,99.3863,1,0.0622813
images/datasets/real/kodak/kodim02.png,tent_block_xor,7.99982,288.736,-0.0020836,-0.00129106,-0.00114275,8.47711e-05,3.32435e-07,99.6234,1,1
images/datasets/real/kodak/kodim02.png,sine_xor,7.9063,154619,-0.124077,0.0202673,0.0203088,8.47711e-05,3.32435e-07,99.3009,1,1
images/datasets/real/kodak/kodim02.png,coupled_lattice_xor,7.91719,132730,-0.13119,0.029379,0.0261682,8.47711e-05,3.32435e-07,99.4091,1,1
images/datasets/real/kodak/kodim02.png,hamiltonian_lattice_xor,7.99187,13482.8,0.00439335,0.00359042,-0.0013183,8.47711e-05,3.32435e-07,99.5316,1,1
images/datasets/real/kodak/kodim02.png,chaotic_seed_blake3_xor,7.99985,244.852,0.000997998,0.000348787,0.00368212,8.47711e-05,3.32435e-07,99.608,1,1
images/datasets/real/kodak/kodim02.png,aes_ctr,7.99984,260.031,0.000542551,0.00239262,-0.00275003,8.47711e-05,3.32435e-07,99.6112,1,1
images/datasets/real/kodak/kodim02.png,chacha20,7.99981,315.527,0.00121884,0.000122443,0.000509753,8.47711e-05,3.32435e-07,99.6203,1,1
images/datasets/real/kodak/kodim02.png,aes_256_gcm,7.99983,282.921,-0.00196031,0.00060698,0.000141504,8.47711e-05,3.32435e-07,99.5998,1,1
images/datasets/real/kodak/kodim02.png,chacha20_poly1305,7.99985,247.278,-0.000309854,-0.00026501,-3.65e-05,8.47711e-05,3.32435e-07,99.6071,1,1
