image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/kodak/kodim17.png,logistic_xor,7.99557,7238.15,-0.0655088,0.0101356,0.00657783,8.47711e-05,3.32435e-07,99.3863,1,1
images/datasets/real/kodak/kodim17.png,logistic_permute_xor,7.99561,7180.79,-0.039518,0.00118958,-0.00311133,8.47711e-05,3.32435e-07,99.6034,0.999998,0.00766669
images/datasets/real/kodak/kodim17.png,arnold_xor,7.99555,7264.79,-0.0653278,0.00903195,0.00531094,8.47711e-05,3.32435e-07,99.3863,1,0.174696
images/datasets/real/kodak/kodim17.png,tiled_arnold_xor,7.99561,7171.17,-0.0614143,0.00828222,0.00554825,8.47711e-05,3.32435e-07,99.3863,1,0.0358336
images/datasets/real/kodak/kodim17.png,tent_block_xor,7.99984,262.739,-0.00381768,-0.0016352,0.000299069,8.47711e-05,3.32435e-07,99.6234,1,1
images/datasets/real/kodak/kodim17.png,sine_xor,7.97508,40375.3,0.11553,0.0975475,0.0922472,8.47711e-05,3.32435e-07,99.3009,1,1
images/datasets/real/kodak/kodim17.png,coupled_lattice_xor,7.94193,93636.2,0.155427,0.178453,0.175341,8.47711e-05,3.32435e-07,99.4091,1,1
images/datasets/real/kodak/kodim17.png,hamiltonian_lattice_xor,7.99833,2724.68,-0.0223692,0.00435618,0.00441452,8.47711e-05,3.32435e-07,99.5316,1,1
images/datasets/real/kodak/kodim17.png,chaotic_seed_blake3_xor,7.99984,264.786,-0.00225396,0.00034726,-0.000243881,8.47711e-05,3.32435e-07,99.608,1,1
images/datasets/real/kodak/kodim17.png,aes_ctr,7.99983,272.6,-0.00117994,0.000741947,0.000569422,8.47711e-05,3.32435e-07,99.6112,1,1
images/datasets/real/kodak/kodim17.png,chacha20,7.99984,265.743,-0.000217858,-5.24319e-05,0.0023287,8.47711e-05,3.32435e-07,99.6203,1,1
images/datasets/real/kodak/kodim17.png,aes_256_gcm,7.99983,273.168,0.000930694,-0.000928168,-0.00051774,8.47711e-05,3.32435e-07,99.5998,1,1
images/datasets/real/kodak/kodim17.png,chacha20_poly1305,7.99986,229.152,0.000721329,0.00110637,-0.000730023,8.47711e-05,3.32435e-07,99.6071,1,1
