image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,logistic_xor,7.99478,44230,-0.0566275,0.00734978,0.0066594,1.60751e-05,6.30396e-08,99.409,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,logistic_permute_xor,7.99479,44163.8,-0.0133623,-0.000654953,-0.00042773,1.60751e-05,6.30396e-08,99.6001,1,0.00658002
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,arnold_xor,7.99471,44805,-0.053822,0.00762933,0.00723479,1.60751e-05,6.30396e-08,99.409,1,0.103161
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,tiled_arnold_xor,7.9948,44037.9,-0.0520944,0.00755413,0.00641513,1.60751e-05,6.30396e-08,99.409,1,0.0207936
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,tent_block_xor,7.99997,249.588,-0.00306277,0.00118426,-0.000245812,1.60751e-05,6.30396e-08,99.6132,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,sine_xor,7.99775,19347,0.0504937,0.0960291,0.0947992,1.60751e-05,6.30396e-08,99.3028,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,coupled_lattice_xor,7.99754,21194.7,0.167926,0.184192,0.18162,1.60751e-05,6.30396e-08,99.4111,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,hamiltonian_lattice_xor,7.99715,24115.2,-0.0165823,0.0016809,0.00205029,1.60751e-05,6.30396e-08,99.5446,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,chaotic_seed_blake3_xor,7.99997,245.14,3.19092e-05,-0.000563418,0.000230769,1.60751e-05,6.30396e-08,99.6079,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,aes_ctr,7.99997,235.92,0.000751159,0.000425838,-0.000187138,1.60751e-05,6.30396e-08,99.6144,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,chacha20,7.99997,234.844,0.000865604,-0.000616937,0.000850771,1.60751e-05,6.30396e-08,99.6078,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,aes_256_gcm,7.99997,261.358,0.000302518,0.000440594,0.000503266,1.60751e-05,6.30396e-08,99.6061,1,1
images/datasets/real/video_xiph_ducks/1080p/frame_0011.ppm,chacha20_poly1305,7.99997,262.803,-0.000217787,-0.00025592,0.000464509,1.60751e-05,6.30396e-08,99.6089,1,1
