image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/kodak/kodim13.png,logistic_xor,7.99089,14763.9,-0.0519878,0.00799423,0.00675358,8.47711e-05,3.32435e-07,99.3863,1,1
images/datasets/real/kodak/kodim13.png,logistic_permute_xor,7.99098,14633.1,-0.0120079,0.000340119,0.00117361,8.47711e-05,3.32435e-07,99.5974,0.999998,0.00709703
images/datasets/real/kodak/kodim13.png,arnold_xor,7.99095,14659.6,-0.047234,0.00896172,0.00717767,8.47711e-05,3.32435e-07,99.3863,1,0.173399
images/datasets/real/kodak/kodim13.png,tiled_arnold_xor,7.99104,14501.1,-0.0437864,0.00754698,0.00792001,8.47711e-05,3.32435e-07,99.3863,1,0.0195304
images/datasets/real/kodak/kodim13.png,tent_block_xor,7.99984,265.023,-0.00338559,-0.00381671,-0.00201416,8.47711e-05,3.32435e-07,99.6234,1,1
images/datasets/real/kodak/kodim13.png,sine_xor,7.98222,29073.6,0.0993374,0.0816596,0.0788457,8.47711e-05,3.32435e-07,99.3009,1,1
images/datasets/real/kodak/kodim13.png,coupled_lattice_xor,7.96558,56035.6,0.153262,0.160191,0.155675,8.47711e-05,3.32435e-07,99.4091,1,1
images/datasets/real/kodak/kodim13.png,hamiltonian_lattice_xor,7.99552,7233.59,-0.0211491,0.00300833,0.00306441,8.47711e-05,3.32435e-07,99.5316,1,1
images/datasets/real/kodak/kodim13.png,chaotic_seed_blake3_xor,7.99987,214.844,-0.000659507,0.00191791,0.0003729,8.47711e-05,3.32435e-07,99.608,1,1
images/datasets/real/kodak/kodim13.png,aes_ctr,7.99984,265.802,0.00125759,0.000931287,0.00347008,8.47711e-05,3.32435e-07,99.6112,1,1
images/datasets/real/kodak/kodim13.png,chacha20,7.99982,294.911,-0.000467459,0.00181377,0.00325513,8.47711e-05,3.32435e-07,99.6203,1,1
images/datasets/real/kodak/kodim13.png,aes_256_gcm,7.99984,263.107,0.00125454,-0.00197805,-0.00153243,8.47711e-05,3.32435e-07,99.5998,1,1
images/datasets/real/kodak/kodim13.png,chacha20_poly1305,7.99985,248.47,-0.00144567,-0.000629842,-0.00471564,8.47711e-05,3.32435e-07,99.6071,1,1
