image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/kodak/kodim05.png,logistic_xor,7.99531,7706.2,-0.0633094,0.00736019,0.00495468,8.47711e-05,3.32435e-07,99.3863,1,1
images/datasets/real/kodak/kodim05.png,logistic_permute_xor,7.99535,7646.22,-0.0380712,0.000299839,-0.000737708,8.47711e-05,3.32435e-07,99.5969,0.999998,0.00694868
images/datasets/real/kodak/kodim05.png,arnold_xor,7.99529,7742.08,-0.0582329,0.00786116,0.00621779,8.47711e-05,3.32435e-07,99.3863,1,0.173041
images/datasets/real/kodak/kodim05.png,tiled_arnold_xor,7.99516,7964.53,-0.0567467,0.00597427,0.0030995,8.47711e-05,3.32435e-07,99.3863,1,0.0158361
images/datasets/real/kodak/kodim05.png,tent_block_xor,7.99984,256.482,-0.00449089,-0.000571236,0.000653096,8.47711e-05,3.32435e-07,99.6234,1,1
images/datasets/real/kodak/kodim05.png,sine_xor,7.97552,39836.3,0.089262,0.0920412,0.0888425,8.47711e-05,3.32435e-07,99.3009,1,1
images/datasets/real/kodak/kodim05.png,coupled_lattice_xor,7.93807,99693.8,0.139071,0.161684,0.156241,8.47711e-05,3.32435e-07,99.4091,1,1
images/datasets/real/kodak/kodim05.png,hamiltonian_lattice_xor,7.99863,2242.94,-0.0151745,0.00340117,-4.49745e-05,8.47711e-05,3.32435e-07,99.5316,1,1
images/datasets/real/kodak/kodim05.png,chaotic_seed_blake3_xor,7.99984,259.26,0.00146382,0.0027289,-0.00129316,8.47711e-05,3.32435e-07,99.608,1,1
images/datasets/real/kodak/kodim05.png,aes_ctr,7.99982,291.611,-0.000641691,0.000478718,0.000238153,8.47711e-05,3.32435e-07,99.6112,1,1
images/datasets/real/kodak/kodim05.png,chacha20,7.99986,233.249,-0.00174448,0.001874,0.00025013,8.47711e-05,3.32435e-07,99.6203,1,1
images/datasets/real/kodak/kodim05.png,aes_256_gcm,7.99983,273.745,0.000783009,0.000361779,0.000139015,8.47711e-05,3.32435e-07,99.5998,1,1
images/datasets/real/kodak/kodim05.png,chacha20_poly1305,7.99985,240.275,-0.00198537,0.00108816,-0.00127583,8.47711e-05,3.32435e-07,99.6071,1,1
