MBps_mean,dataset,family,fps_eq_mean,image_size,meets_30fps,meets_60fps,ms_ci95,ms_mean,ms_p95,n,name
153.22577777777778,synthetic_control,candidate,3.1808414385885544,4096x4096,no,no,13.260024844036463,314.38222222222225,343.2506,9,Checkerboard-CA-MultilaneTree
217.93022222222223,synthetic_control,candidate,289.6365158271874,512x512,yes,yes,0.13606969890526283,3.4526033333333337,3.702602,9,Checkerboard-CA-MultilaneTree
178.98116666666667,video_frame_workload,candidate,67.5952628488737,1280x720,yes,yes,0.31699910979262397,14.79393611111111,16.464425,36,Checkerboard-CA-MultilaneTree
166.84827777777775,video_frame_workload,candidate,28.075746805116495,1920x1080,no,no,0.48994953827930193,35.61793055555555,38.055975000000004,36,Checkerboard-CA-MultilaneTree
9.01856,kodak_photocd,candidate,8.008282343561541,512x768,no,no,1.9558791415169439,124.87072222222221,133.30335,18,Hamiltonian-Block-Stencil
9.036793888888889,kodak_photocd,candidate,8.027946769360954,768x512,no,no,0.824503888368005,124.56485185185186,130.06425,54,Hamiltonian-Block-Stencil
9.470575555555556,synthetic_control,candidate,3.151396226097973,1024x1024,no,no,9.304648252096607,317.31966666666665,339.5514,9,Hamiltonian-Block-Stencil
9.14590111111111,synthetic_control,candidate,0.7613736534260969,2048x2048,no,no,29.400782739374492,1313.4155555555556,1379.38,9,Hamiltonian-Block-Stencil
9.748913333333332,synthetic_control,candidate,12.996613226999857,512x512,no,no,0.6526111754688737,76.94312222222223,78.4123,9,Hamiltonian-Block-Stencil
9.324299166666668,video_frame_workload,candidate,3.535047045584432,1280x720,no,no,1.7888521252145024,282.88166666666666,293.6425,36,Hamiltonian-Block-Stencil
9.590569722222222,video_frame_workload,candidate,1.6160546772348263,1920x1080,no,no,3.757753875095411,618.7909444444444,634.857,36,Hamiltonian-Block-Stencil
1015.0092222222223,kodak_photocd,full_scheme,900.1314191872012,512x768,yes,yes,0.025072724477965002,1.110948888888889,1.172967,18,aes_256_gcm
