MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,category,image_size,n,stage
3.397786967101773,288.968,263.88758333333334,1.1907576941502425,265.345,234.65,10.401388674801346,diffusion,1280x720,36,reverse_prefix_xor_avx2
2.6958904700366753,273.527,257.6839444444444,1.1629551170292425,257.473,237.613,8.2527259286837,diffusion,1920x1080,36,reverse_prefix_xor_avx2
4.316360009724128,262.325,252.85655555555553,1.121434456685215,253.215,243.997,6.6066734842716235,diffusion,2048x2048,9,reverse_prefix_xor_avx2
2.2440708617758927,225.513,221.1381111111111,0.999101420508596,221.135,216.013,3.4348023394528973,diffusion,4096x4096,9,reverse_prefix_xor_avx2
4.424642208254991,279.464,272.8261111111111,1.1968052180236668,273.912,260.332,6.772411543247435,diffusion,512x512,9,reverse_prefix_xor_avx2
10.739432290507605,281.88,263.9465,1.1882868493611165,270.93100000000004,175.967,23.2467104042195,diffusion,512x768,18,reverse_prefix_xor_avx2
2.895498189525886,295.603,267.4910925925926,1.2132121990134062,270.293,234.187,10.855856809424878,diffusion,768x512,54,reverse_prefix_xor_avx2
3.29057302187647,174.614,168.75744444444445,0.753089327453339,169.189,158.552,5.036591360015005,diffusion,1024x1024,9,stencil_diffusion
2.2939656595307656,181.471,167.0450277777778,0.7537685160603926,167.329,151.257,7.022343855706425,diffusion,1280x720,36,stencil_diffusion
3.00377485379914,177.887,164.74388888888888,0.7435067365011414,166.9015,126.607,9.195229144283083,diffusion,1920x1080,36,stencil_diffusion
3.3097656310834527,176.186,166.76955555555554,0.7396332893769427,166.73,159.267,5.065967802678754,diffusion,2048x2048,9,stencil_diffusion
1.5973071077285066,153.935,151.24633333333335,0.6833305472349104,151.661,146.386,2.444857817951796,diffusion,4096x4096,9,stencil_diffusion
6.799020186222916,183.514,173.13400000000001,0.7594862301611673,175.606,148.6,10.406663550341198,diffusion,512x512,9,stencil_diffusion
3.231344630622613,186.254,173.2928333333333,0.7801641428794384,174.0645,158.078,6.994609287746905,diffusion,512x768,18,stencil_diffusion
2.2844229923086274,184.543,171.7151111111111,0.7788179618834584,172.0555,133.241,8.564802073221488,diffusion,768x512,54,stencil_diffusion
12.535663983838619,452.619,428.40777777777777,1.9117931437309534,434.329,397.207,19.187240791589723,diffusion,1024x1024,9,tree_xor_avx2
4.4916166389200525,457.2,429.62980555555555,1.9386474730617942,427.037,398.328,13.749846853836894,diffusion,1280x720,36,tree_xor_avx2
4.926143067950153,430.487,402.88175,1.8182482953306773,403.976,369.243,15.080029799847408,diffusion,1920x1080,36,tree_xor_avx2
5.1525248897776175,386.117,377.01933333333335,1.6721040524638247,379.173,358.566,7.886517688435129,diffusion,2048x2048,9,tree_xor_avx2
5.856935721666943,316.94,307.21411111111115,1.3879925683962064,309.493,291.546,8.964697533163688,diffusion,4096x4096,9,tree_xor_avx2
10.21064545858553,461.53,442.11733333333336,1.9394343501694729,445.178,416.451,15.628538967222749,diffusion,512x512,9,tree_xor_avx2
5.142044965872704,459.062,443.8929444444445,1.998405542060675,448.368,423.537,11.130535299596136,diffusion,512x768,18,tree_xor_avx2
4.8635187375136235,476.687,441.7776481481481,2.003693008204594,441.03999999999996,400.334,18.234396828632775,diffusion,768x512,54,tree_xor_avx2
9.8441872950059,281.983,267.8623333333333,1.673639815888311,274.015,234.964,15.067633614804949,keystream,1024x1024,9,cellular_automata
4.737871461581784,289.662,273.2283333333333,1.7032347749957009,277.95899999999995,223.832,14.50368814769934,keystream,1280x720,36,cellular_automata
3.4105214653692166,292.76,270.8112222222222,1.6833918539628985,270.8075,252.501,10.440371832762908,keystream,1920x1080,36,cellular_automata
5.238906561123014,274.149,260.5296666666666,,259.594,250.609,8.018734532331145,keystream,2048x2048,9,cellular_automata
3.262807008519571,234.042,226.43866666666665,,224.118,219.745,4.994092359978935,keystream,4096x4096,9,cellular_automata
8.74663270923286,298.931,278.18966666666665,1.7162090373367132,280.148,253.857,13.38770312637683,keystream,512x512,9,cellular_automata
5.294410443719672,292.588,276.5725555555556,1.733324048654041,279.2125,250.125,11.46034753205834,keystream,512x768,18,cellular_automata
2.7670694818480355,292.711,275.68257407407407,1.713356446082739,277.4155,227.145,10.374349459217031,keystream,768x512,54,cellular_automata
0.6555273255875763,58.9777,57.08286666666667,0.3566614136056594,57.0561,55.9487,1.0033581514095555,keystream,1024x1024,9,cml
0.3230972115800405,59.8475,57.53680277777778,0.35866954988750693,57.58255,55.3211,0.9890730966735934,keystream,1280x720,36,cml
0.3572157396468545,59.4229,57.20213611111111,0.35557466625110834,57.1332,53.6542,1.0935175703475137,keystream,1920x1080,36,cml
0.3691749117717508,55.7548,55.11494444444444,,55.3424,54.1521,0.5650636404669656,keystream,2048x2048,9,cml
0.28390824413044863,55.7872,55.110144444444444,,55.2071,54.438,0.43455343489354387,keystream,4096x4096,9,cml
0.4232387434833702,59.9426,58.93171111111111,0.36356179726759064,58.5961,58.1045,0.6478144032908728,keystream,512x512,9,cml
1.6362378991321023,59.5436,56.85503333333333,0.3563195067049892,57.432100000000005,43.1539,3.5418211656451213,keystream,512x768,18,cml
0.34751328928361547,60.4411,57.503040740740744,0.3573791555502307,57.40995,52.7847,1.3029034248689686,keystream,768x512,54,cml
2.777507093378501,131.134,125.31755555555554,0.78300090945065,126.053,119.464,4.251286367416073,keystream,1024x1024,9,fixed_point_tent
1.3150159918212703,133.504,126.88144444444444,0.7909461139808447,127.7265,116.306,4.025559158636542,keystream,1280x720,36,fixed_point_tent
1.481287272329187,132.573,124.78533333333333,0.7756791314024835,125.73400000000001,108.808,4.534552874477104,keystream,1920x1080,36,fixed_point_tent
1.6957672276947278,120.108,116.40344444444446,,114.93,113.452,2.595562083206216,keystream,2048x2048,9,fixed_point_tent
0.8196431502146698,117.614,116.17188888888889,,116.568,113.856,1.2545558421653111,keystream,4096x4096,9,fixed_point_tent
2.967430362526549,133.155,128.69799999999998,0.793964324173892,128.963,117.696,4.541985248765126,keystream,512x512,9,fixed_point_tent
1.514110047262389,132.253,127.42233333333333,0.7985759623134867,127.10149999999999,119.951,3.277461679230365,keystream,512x768,18,fixed_point_tent
1.5726709573295417,135.602,125.94775925925926,0.7827604117572792,126.702,98.139,5.896287824619971,keystream,768x512,54,fixed_point_tent
0.2598177674486487,11.2141,10.877116666666666,0.06796168505238019,10.9574,9.88675,0.3976802562989521,keystream,1024x1024,9,hamiltonian
0.07962864178338516,11.6678,10.984383333333334,0.06847380521255067,10.97185,10.3746,0.24376114831648518,keystream,1280x720,36,hamiltonian
0.06117575513991039,11.2596,10.899038888888889,0.0677496048022889,10.9016,10.3589,0.1872727198160522,keystream,1920x1080,36,hamiltonian
0.2462036522174976,11.3571,10.939655555555555,0.06748897597368902,11.0445,10.2726,0.3768423248227004,keystream,512x512,9,hamiltonian
0.13224331724010352,11.3116,10.862166666666667,0.06807492039838238,10.9162,10.3735,0.2862555501645339,keystream,512x768,18,hamiltonian
0.08353712137838748,11.6743,10.887259444444444,0.06766389283749914,10.893,9.78201,0.3131989621806023,keystream,768x512,54,hamiltonian
2.944140665317352,165.625,160.04777777777778,1.0,161.947,152.588,4.506337753036763,keystream,1024x1024,9,logistic_double
1.3625179381918489,168.207,160.41730555555557,1.0,160.4945,148.298,4.170973280179129,keystream,1280x720,36,logistic_double
1.4299858892631097,169.872,160.8723611111111,1.0,161.3055,150.159,4.377507824274826,keystream,1920x1080,36,logistic_double
4.111551404814803,171.852,162.09544444444444,1.0,161.75,149.66,6.293190925736944,keystream,512x512,9,logistic_double
3.1870243410639203,167.265,159.56194444444444,1.0,162.2645,139.123,6.898673030733325,keystream,512x768,18,logistic_double
1.225801263627713,168.614,160.90205555555553,1.0,161.5735,145.936,4.595797380530726,keystream,768x512,54,logistic_double
0.34441936079325525,47.5845,46.43595555555556,0.290138083766653,46.2453,45.9464,0.5271724910100846,keystream,1024x1024,9,reaction_diffusion
0.3572101025929167,49.0583,46.270202777777776,0.2884364789542829,46.3378,42.8503,1.093500314059949,keystream,1280x720,36,reaction_diffusion
0.18950423803627992,47.3555,46.006924999999995,0.2859840228752781,45.94425,45.0343,0.5801150143967753,keystream,1920x1080,36,reaction_diffusion
0.4833614575164678,47.3548,46.5541,0.2872017789244882,46.6642,45.0839,0.7398389655864304,keystream,512x512,9,reaction_diffusion
