MBps,bytes,channels,cipher,correct,dataset,diffusion_ms,diffusion_share_pct,height,image,image_kind,image_size,keygen_ms,keygen_share_pct,mode,permutation_ms,permutation_share_pct,repeat,run_id,total_ms,variant,width
899.388,1179648,3,chacha20,1,kodak_photocd,0.750769,60.02070591997441,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,2,full__real_kodim02__rep2,1.25085,openssl_evp,768
1015.08,1179648,3,aes_256_gcm,1,kodak_photocd,0.63768,57.537806330530195,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,2,full__real_kodim02__rep2,1.10828,openssl_evp_aead,768
800.626,1179648,3,chacha20_poly1305,1,kodak_photocd,0.998176,71.03697114187098,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,2,full__real_kodim02__rep2,1.40515,openssl_evp_aead,768
142.438,1179648,3,logistic_xor,1,kodak_photocd,1.7117,21.67210885559566,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,4.62697,58.58281095494272,full,0.000815,0.010318846011164612,3,full__real_kodim02__rep3,7.89817,scalar_avx2,768
13.9867,1179648,3,logistic_permute_xor,1,kodak_photocd,1.58443,1.9698584051212367,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,3.93692,4.894615068062268,full,73.4194,91.27940154437754,3,full__real_kodim02__rep3,80.4337,scalar_avx2,768
115.018,1179648,3,arnold_xor,1,kodak_photocd,0.446433,4.5642692392629005,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,3.95607,40.44631245757097,full,4.91781,50.279009185117324,3,full__real_kodim02__rep3,9.78104,scalar_avx2,768
88.0926,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.53888,12.050177752024181,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,3.77256,29.54097693138928,full,6.13633,48.05044398853617,3,full__real_kodim02__rep3,12.7706,scalar_avx2,768
76.3862,1179648,3,tent_block_xor,1,kodak_photocd,1.93935,13.16795448064205,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,11.4179,77.5261749887967,full,0.000604,0.0041010877388340415,3,full__real_kodim02__rep3,14.7278,scalar_avx2,768
23.0675,1179648,3,sine_xor,1,kodak_photocd,0.746565,1.5307905080797788,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,47.5539,97.50665882029693,full,0.000577,0.0011831067933294921,3,full__real_kodim02__rep3,48.7699,scalar_avx2,768
70.5615,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.676041,4.240229560635996,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,14.8778,93.3157713174648,full,0.000603,0.003782105560259667,3,full__real_kodim02__rep3,15.9435,scalar_avx2,768
11.5285,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.982552,1.0068740495407054,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,96.0594,98.43725021622309,full,0.000847,0.0008679666012190473,3,full__real_kodim02__rep3,97.5844,scalar_avx2,768
299.221,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.614981,16.356878213294962,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,2.6286,69.913851113233,full,0.000604,0.0160648124752312,3,full__real_kodim02__rep3,3.75977,scalar_avx2,768
327.851,1179648,3,aes_ctr,1,kodak_photocd,3.01441,87.84679318303685,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,3,full__real_kodim02__rep3,3.43144,openssl_evp,768
706.468,1179648,3,chacha20,1,kodak_photocd,0.845465,53.092757609439666,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,3,full__real_kodim02__rep3,1.59243,openssl_evp,768
1073.98,1179648,3,aes_256_gcm,1,kodak_photocd,0.544764,52.00610978520287,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,3,full__real_kodim02__rep3,1.0475,openssl_evp_aead,768
771.895,1179648,3,chacha20_poly1305,1,kodak_photocd,1.01418,69.58592061477239,512,images/datasets/real/kodak/kodim02.png,real_kodim02,768x512,0,0.0,full,0,0.0,3,full__real_kodim02__rep3,1.45745,openssl_evp_aead,768
130.946,1179648,3,logistic_xor,1,kodak_photocd,2.10711,24.5260617996557,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.62616,53.846968622945745,full,0.000649,0.007554144827738727,1,full__real_kodim03__rep1,8.59131,scalar_avx2,768
13.5288,1179648,3,logistic_permute_xor,1,kodak_photocd,1.77354,2.1327840050218807,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.08265,4.9096217836093805,full,75.6858,91.01653396443557,1,full__real_kodim03__rep1,83.1561,scalar_avx2,768
107.313,1179648,3,arnold_xor,1,kodak_photocd,0.574134,5.476653343889806,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.14469,39.53611935173085,full,5.24002,49.98445146089495,1,full__real_kodim03__rep1,10.4833,scalar_avx2,768
83.3117,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.82652,13.526270966786386,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,3.82256,28.307920168845115,full,6.27469,46.46713814936867,1,full__real_kodim03__rep1,13.5035,scalar_avx2,768
73.1804,1179648,3,tent_block_xor,1,kodak_photocd,2.21074,14.380667403889937,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,11.513,74.89104273726663,full,0.000797,0.005184414232745723,1,full__real_kodim03__rep1,15.373,scalar_avx2,768
23.2556,1179648,3,sine_xor,1,kodak_photocd,1.03099,2.131227855480265,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,46.8588,96.86493548373761,full,0.000543,0.0011224713387382843,1,full__real_kodim03__rep1,48.3754,scalar_avx2,768
66.0659,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.988303,5.803817130105411,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,15.5101,91.08318407375869,full,0.000662,0.003887600199665267,1,full__real_kodim03__rep1,17.0285,scalar_avx2,768
11.4877,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,1.01853,1.0400464816115802,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,96.4044,98.44094629699215,full,0.000505,0.0005156681425327169,1,full__real_kodim03__rep1,97.9312,scalar_avx2,768
274.112,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.732209,17.840654360453783,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.84535,69.32843748781723,full,0.000671,0.01634926513586215,1,full__real_kodim03__rep1,4.10416,scalar_avx2,768
316.572,1179648,3,aes_ctr,1,kodak_photocd,3.07856,86.62970987984355,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,1,full__real_kodim03__rep1,3.5537,openssl_evp,768
832.614,1179648,3,chacha20,1,kodak_photocd,0.679453,50.28627041749003,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,1,full__real_kodim03__rep1,1.35117,openssl_evp,768
981.101,1179648,3,aes_256_gcm,1,kodak_photocd,0.58354,50.88996834311527,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,1,full__real_kodim03__rep1,1.14667,openssl_evp_aead,768
726.2,1179648,3,chacha20_poly1305,1,kodak_photocd,1.06525,68.76307160009296,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,1,full__real_kodim03__rep1,1.54916,openssl_evp_aead,768
128.102,1179648,3,logistic_xor,1,kodak_photocd,1.98089,22.556097316574927,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.83564,55.06270738300581,full,0.000813,0.009257509058239183,2,full__real_kodim03__rep2,8.78206,scalar_avx2,768
13.1735,1179648,3,logistic_permute_xor,1,kodak_photocd,1.6039,1.8781272358309067,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.0594,4.753457011741369,full,78.0881,91.43923399481726,2,full__real_kodim03__rep2,85.3989,scalar_avx2,768
112.837,1179648,3,arnold_xor,1,kodak_photocd,0.367429,3.6853090741316534,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.08913,41.013931655650396,full,5.01991,50.3496454398652,2,full__real_kodim03__rep2,9.9701,scalar_avx2,768
81.5577,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.90905,13.839813250784767,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.00561,29.038995498009985,full,6.39901,46.39014346921465,2,full__real_kodim03__rep2,13.7939,scalar_avx2,768
76.7523,1179648,3,tent_block_xor,1,kodak_photocd,2.01657,13.757845759196595,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,11.129,75.92648182512825,full,0.000563,0.0038410108066804934,2,full__real_kodim03__rep2,14.6576,scalar_avx2,768
22.4368,1179648,3,sine_xor,1,kodak_photocd,0.991044,1.9765221137277427,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,48.6478,97.02238496394153,full,0.000645,0.0012863775607888188,2,full__real_kodim03__rep2,50.1408,scalar_avx2,768
66.9316,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.863146,5.135267310003451,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,15.3758,91.47796908651729,full,0.000981,0.005836436977189705,2,full__real_kodim03__rep2,16.8082,scalar_avx2,768
11.2363,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,1.00981,1.0085795329697769,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,98.5615,98.44140149018197,full,0.000648,0.0006472104033079642,2,full__real_kodim03__rep2,100.122,scalar_avx2,768
303.51,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.62968,16.987937830320263,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.6187,70.64908016176419,full,0.000562,0.015162020487612737,2,full__real_kodim03__rep2,3.70663,scalar_avx2,768
320.309,1179648,3,aes_ctr,1,kodak_photocd,3.02901,86.24178940445245,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,2,full__real_kodim03__rep2,3.51223,openssl_evp,768
731.41,1179648,3,chacha20,1,kodak_photocd,0.772382,50.215977947104264,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,2,full__real_kodim03__rep2,1.53812,openssl_evp,768
961.612,1179648,3,aes_256_gcm,1,kodak_photocd,0.629,53.764819516031146,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,2,full__real_kodim03__rep2,1.16991,openssl_evp_aead,768
662.67,1179648,3,chacha20_poly1305,1,kodak_photocd,1.12934,66.52254841901889,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,2,full__real_kodim03__rep2,1.69768,openssl_evp_aead,768
138.656,1179648,3,logistic_xor,1,kodak_photocd,1.7534,21.610575797239704,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.71457,58.10686228834972,full,0.000536,0.006606175788365736,3,full__real_kodim03__rep3,8.11362,scalar_avx2,768
13.7959,1179648,3,logistic_permute_xor,1,kodak_photocd,1.87514,2.2994930456258937,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,3.99145,4.894734002241685,full,74.117,90.8900274446998,3,full__real_kodim03__rep3,81.5458,scalar_avx2,768
101.816,1179648,3,arnold_xor,1,kodak_photocd,0.987287,8.935290018372205,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.07711,36.8992605866435,full,5.36494,48.55456906772375,3,full__real_kodim03__rep3,11.0493,scalar_avx2,768
77.8833,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.99683,13.823963114498746,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,4.09915,28.37822869287697,full,6.73063,46.595844842745095,3,full__real_kodim03__rep3,14.4447,scalar_avx2,768
75.1414,1179648,3,tent_block_xor,1,kodak_photocd,1.97604,13.198413016470965,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,11.1852,74.70845188955235,full,0.001099,0.00734046674414566,3,full__real_kodim03__rep3,14.9718,scalar_avx2,768
22.6037,1179648,3,sine_xor,1,kodak_photocd,1.03547,2.080485266402253,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,48.1375,96.71874560483498,full,0.001123,0.0022563521436349977,3,full__real_kodim03__rep3,49.7706,scalar_avx2,768
67.8886,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.683091,4.122132844134136,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,15.4087,92.98425591233034,full,0.000632,0.0038138226934519314,3,full__real_kodim03__rep3,16.5713,scalar_avx2,768
11.0764,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.828739,0.8159449826717077,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,100.277,98.72893037177064,full,0.000589,0.0005799070573408948,3,full__real_kodim03__rep3,101.568,scalar_avx2,768
286.389,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.718953,18.302212446827195,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,2.75391,70.10562008843677,full,0.000793,0.020187208997436503,3,full__real_kodim03__rep3,3.92823,scalar_avx2,768
327.758,1179648,3,aes_ctr,1,kodak_photocd,2.9043,84.61401755617773,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,3,full__real_kodim03__rep3,3.43241,openssl_evp,768
827.991,1179648,3,chacha20,1,kodak_photocd,0.694117,51.086471726858555,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,3,full__real_kodim03__rep3,1.35871,openssl_evp,768
1020.01,1179648,3,aes_256_gcm,1,kodak_photocd,0.602174,54.59766258964758,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,3,full__real_kodim03__rep3,1.10293,openssl_evp_aead,768
693.923,1179648,3,chacha20_poly1305,1,kodak_photocd,1.08201,66.74047939206275,512,images/datasets/real/kodak/kodim03.png,real_kodim03,768x512,0,0.0,full,0,0.0,3,full__real_kodim03__rep3,1.62122,openssl_evp_aead,768
135.064,1179648,3,logistic_xor,1,kodak_photocd,1.91264,22.962518308641677,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.62815,55.56402622037602,full,0.000841,0.010096765673397843,1,full__real_kodim04__rep1,8.3294,scalar_avx2,512
13.8052,1179648,3,logistic_permute_xor,1,kodak_photocd,1.67858,2.0598398837660206,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.00556,4.915352407879172,full,74.056,90.87651612206531,1,full__real_kodim04__rep1,81.4908,scalar_avx2,512
118.333,1179648,3,arnold_xor,1,kodak_photocd,0.398804,4.194801779722524,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.862,40.6222717758307,full,4.83744,50.88239315879711,1,full__real_kodim04__rep1,9.5071,scalar_avx2,512
82.3659,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.69186,12.38677463283206,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.99191,29.226348234811766,full,6.60384,48.349318378164675,1,full__real_kodim04__rep1,13.6586,scalar_avx2,512
79.2749,1179648,3,tent_block_xor,1,kodak_photocd,1.73288,12.21103367603639,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,11.0201,77.65500912543777,full,0.000564,0.003974321934170008,1,full__real_kodim04__rep1,14.1911,scalar_avx2,512
22.3464,1179648,3,sine_xor,1,kodak_photocd,0.796793,1.5827064756861335,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,49.0942,97.51806084971903,full,0.000586,0.0011639986731209666,1,full__real_kodim04__rep1,50.3437,scalar_avx2,512
72.0835,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.655898,4.202615509806559,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,14.5462,93.20364710480622,full,0.000586,0.003754749501822912,1,full__real_kodim04__rep1,15.6069,scalar_avx2,512
10.7486,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,1.14874,1.0975397697415563,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,102.951,98.36239430564179,full,0.000706,0.000674533033965509,1,full__real_kodim04__rep1,104.665,scalar_avx2,512
301.603,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.57239,15.345288426222563,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.66571,71.4654148581662,full,0.000878,0.023538432254622568,1,full__real_kodim04__rep1,3.73007,scalar_avx2,512
314.853,1179648,3,aes_ctr,1,kodak_photocd,3.18134,89.0361004060911,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,1,full__real_kodim04__rep1,3.57309,openssl_evp,512
742.193,1179648,3,chacha20,1,kodak_photocd,0.704548,46.480887727770515,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,1,full__real_kodim04__rep1,1.51578,openssl_evp,512
986.175,1179648,3,aes_256_gcm,1,kodak_photocd,0.622932,54.60627470918766,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,1,full__real_kodim04__rep1,1.14077,openssl_evp_aead,512
677.207,1179648,3,chacha20_poly1305,1,kodak_photocd,1.13139,68.10515036960342,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,1,full__real_kodim04__rep1,1.66124,openssl_evp_aead,512
129.791,1179648,3,logistic_xor,1,kodak_photocd,1.93571,22.33216925613275,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.83445,55.77475740700363,full,0.000515,0.005941523868197389,2,full__real_kodim04__rep2,8.66781,scalar_avx2,512
13.794,1179648,3,logistic_permute_xor,1,kodak_photocd,1.49891,1.8378634872212387,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.13181,5.0661498923454955,full,74.4108,91.2375608775191,2,full__real_kodim04__rep2,81.5572,scalar_avx2,512
110.5,1179648,3,arnold_xor,1,kodak_photocd,0.470565,4.621991945781358,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.03342,39.617129947942246,full,5.13807,50.467242903447605,2,full__real_kodim04__rep2,10.181,scalar_avx2,512
78.7431,1179648,3,tiled_arnold_xor,1,kodak_photocd,2.14001,14.978721915027648,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.0122,28.082872541471268,full,6.57594,46.027437530622244,2,full__real_kodim04__rep2,14.287,scalar_avx2,512
81.6465,1179648,3,tent_block_xor,1,kodak_photocd,1.54482,11.211490031860308,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,10.9132,79.20225852571686,full,0.00077,0.005588254505076603,2,full__real_kodim04__rep2,13.7789,scalar_avx2,512
23.9149,1179648,3,sine_xor,1,kodak_photocd,0.66935,1.422883478098202,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,45.9903,97.76475389972322,full,0.000577,0.001226568711231288,2,full__real_kodim04__rep2,47.0418,scalar_avx2,512
67.9623,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.712513,4.304356231083832,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,15.3893,92.96816948886325,full,0.000583,0.003521956347072789,2,full__real_kodim04__rep2,16.5533,scalar_avx2,512
10.8071,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.760945,0.7309820459370406,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,102.921,98.86838490283289,full,0.000553,0.0005312250838144459,2,full__real_kodim04__rep2,104.099,scalar_avx2,512
313.713,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.501397,13.981757239102306,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,2.66118,74.20860661223396,full,0.000704,0.019631463882568152,2,full__real_kodim04__rep2,3.58608,scalar_avx2,512
311.068,1179648,3,aes_ctr,1,kodak_photocd,3.18004,87.92972346726319,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,2,full__real_kodim04__rep2,3.61657,openssl_evp,512
783.455,1179648,3,chacha20,1,kodak_photocd,0.781632,54.43309307427139,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,2,full__real_kodim04__rep2,1.43595,openssl_evp,512
988.93,1179648,3,aes_256_gcm,1,kodak_photocd,0.595134,52.31533329231094,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,2,full__real_kodim04__rep2,1.13759,openssl_evp_aead,512
745.815,1179648,3,chacha20_poly1305,1,kodak_photocd,1.05521,69.95465453918669,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,2,full__real_kodim04__rep2,1.50842,openssl_evp_aead,512
127.925,1179648,3,logistic_xor,1,kodak_photocd,1.97756,22.487093766346,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.90738,55.80246071274249,full,0.000751,0.008539719360487594,3,full__real_kodim04__rep3,8.7942,scalar_avx2,512
14.0685,1179648,3,logistic_permute_xor,1,kodak_photocd,1.49558,1.8702675258640848,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.98949,4.988976578825278,full,73.0063,91.29656191811279,3,full__real_kodim04__rep3,79.9661,scalar_avx2,512
113.312,1179648,3,arnold_xor,1,kodak_photocd,0.456241,4.5953355794265915,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.91151,39.397382243776654,full,5.11095,51.47834232274245,3,full__real_kodim04__rep3,9.92835,scalar_avx2,512
79.4568,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.93214,13.646405718079471,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,4.01921,28.387058042461824,full,6.728,47.518822482448826,3,full__real_kodim04__rep3,14.1586,scalar_avx2,512
69.0407,1179648,3,tent_block_xor,1,kodak_photocd,2.10652,12.927639048279504,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,12.7015,77.94865815265086,full,0.000606,0.0037190006566552316,3,full__real_kodim04__rep3,16.2947,scalar_avx2,512
23.1813,1179648,3,sine_xor,1,kodak_photocd,0.773836,1.5945386809092859,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,47.2727,97.40842853139476,full,0.001277,0.0026313403557357857,3,full__real_kodim04__rep3,48.5304,scalar_avx2,512
70.6122,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.582328,3.6550611658224588,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,14.9748,93.99137590148192,full,0.000705,0.004425028715611878,3,full__real_kodim04__rep3,15.9321,scalar_avx2,512
10.9178,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.776407,0.753478644837592,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,101.731,98.72674514523061,full,0.000674,0.0006540958628921906,3,full__real_kodim04__rep3,103.043,scalar_avx2,512
266.686,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.65379,15.498346549087938,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,3.04835,72.26232383932488,full,0.000622,0.014744752219417087,3,full__real_kodim04__rep3,4.21845,scalar_avx2,512
360.732,1179648,3,aes_ctr,1,kodak_photocd,2.75394,88.30523365804544,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,3,full__real_kodim04__rep3,3.11866,openssl_evp,512
852.489,1179648,3,chacha20,1,kodak_photocd,0.668161,50.63091530458373,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,3,full__real_kodim04__rep3,1.31967,openssl_evp,512
972.341,1179648,3,aes_256_gcm,1,kodak_photocd,0.623936,53.927052722558344,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,3,full__real_kodim04__rep3,1.157,openssl_evp_aead,512
776.682,1179648,3,chacha20_poly1305,1,kodak_photocd,1.01583,70.13124193114113,768,images/datasets/real/kodak/kodim04.png,real_kodim04,512x768,0,0.0,full,0,0.0,3,full__real_kodim04__rep3,1.44847,openssl_evp_aead,512
140.387,1179648,3,logistic_xor,1,kodak_photocd,1.70982,21.336531238223117,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.66791,58.249995632413984,full,0.000544,0.006788476561037639,1,full__real_kodim05__rep1,8.01358,scalar_avx2,768
14.0302,1179648,3,logistic_permute_xor,1,kodak_photocd,1.65824,2.0680383417181933,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.94763,4.923201827791511,full,73.0827,91.1435170519878,1,full__real_kodim05__rep1,80.1842,scalar_avx2,768
114.599,1179648,3,arnold_xor,1,kodak_photocd,0.479659,4.886073551013257,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,3.94334,40.16905609329256,full,5.03356,51.27464382704856,1,full__real_kodim05__rep1,9.81686,scalar_avx2,768
83.6588,1179648,3,tiled_arnold_xor,1,kodak_photocd,1.7499,13.012827663134413,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,4.02484,29.93002416806098,full,6.30959,46.92017103550847,1,full__real_kodim05__rep1,13.4475,scalar_avx2,768
77.5835,1179648,3,tent_block_xor,1,kodak_photocd,1.67806,11.572428536947003,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,11.4083,78.67521809592773,full,0.000825,0.00568945898417296,1,full__real_kodim05__rep1,14.5005,scalar_avx2,768
23.5236,1179648,3,sine_xor,1,kodak_photocd,0.747028,1.5620227331654972,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,46.6742,97.59495153101764,full,0.000579,0.0012106790675889296,1,full__real_kodim05__rep1,47.8244,scalar_avx2,768
68.7681,1179648,3,coupled_lattice_xor,1,kodak_photocd,0.656692,4.014181535884787,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,15.1855,92.82487637001583,full,0.000975,0.005959912710201536,1,full__real_kodim05__rep1,16.3593,scalar_avx2,768
11.0168,1179648,3,hamiltonian_lattice_xor,1,kodak_photocd,0.814358,0.7974754448328877,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,100.886,98.79452001135952,full,0.00058,0.0005679759491563598,1,full__real_kodim05__rep1,102.117,scalar_avx2,768
302.289,1179648,3,chaotic_seed_blake3_xor,1,kodak_photocd,0.565915,15.206228503869303,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,2.74618,73.79030524505589,full,0.000629,0.01690133276010318,1,full__real_kodim05__rep1,3.7216,scalar_avx2,768
367.834,1179648,3,aes_ctr,1,kodak_photocd,2.71204,88.67396450478022,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,1,full__real_kodim05__rep1,3.05844,openssl_evp,768
934.925,1179648,3,chacha20,1,kodak_photocd,0.663408,55.13192776591236,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,1,full__real_kodim05__rep1,1.20331,openssl_evp,768
1090.07,1179648,3,aes_256_gcm,1,kodak_photocd,0.585991,56.779872873144456,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,1,full__real_kodim05__rep1,1.03204,openssl_evp_aead,768
675.983,1179648,3,chacha20_poly1305,1,kodak_photocd,1.23595,74.2651300293227,512,images/datasets/real/kodak/kodim05.png,real_kodim05,768x512,0,0.0,full,0,0.0,1,full__real_kodim05__rep1,1.66424,openssl_evp_aead,768
