MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,cipher,image_size,n,variant
45.40842765152242,975.152,898.6395555555556,6.763270852584177,886.442,778.741,69.5026953849833,aes_256_gcm,1024x1024,9,openssl_evp_aead
23.373532183600968,1029.75,877.7659444444445,6.9160764394332865,879.2139999999999,678.498,71.55162913347235,aes_256_gcm,1280x720,36,openssl_evp_aead
14.54995375506172,859.183,760.8349444444444,6.200368127685207,754.1859999999999,672.22,44.54067476039302,aes_256_gcm,1920x1080,36,openssl_evp_aead
98.60462912383566,1237.41,983.7012222222222,7.587964760442834,924.197,849.755,150.9254527405648,aes_256_gcm,512x512,9,openssl_evp_aead
23.670045922619956,1115.03,1015.0092222222223,7.744253748108461,991.1845000000001,949.624,51.23647953943334,aes_256_gcm,512x768,18,openssl_evp_aead
21.38930724510984,1192.09,1057.2746481481481,8.051421479969399,1063.38,888.005,80.19319699306297,aes_256_gcm,768x512,54,openssl_evp_aead
16.315123151184352,575.142,545.8306666666666,4.107988142176804,539.507,508.674,24.97212727222095,aes_ctr,1024x1024,9,openssl_evp
8.996722035921008,566.526,508.8516666666667,4.009334202669598,513.0725,439.475,27.540985824247986,aes_ctr,1280x720,36,openssl_evp
11.282612987660558,695.916,613.4075833333333,4.998919748300448,609.0235,533.834,34.538611186716,aes_ctr,1920x1080,36,openssl_evp
18.443563898778645,257.502,235.5512222222222,1.816968743277306,249.048,172.971,28.229944743028536,aes_ctr,512x512,9,openssl_evp
13.702119614040692,360.732,324.89577777777777,2.478869442478138,332.33000000000004,238.399,29.65978070117563,aes_ctr,512x768,18,openssl_evp
4.5235791554694735,367.834,333.78301851851853,2.541844514721074,335.93399999999997,289.35,16.95988889080143,aes_ctr,768x512,54,openssl_evp
2.808328166550025,100.728,95.04763333333332,0.7153400761810783,96.1592,89.0668,4.298461479413303,arnold_xor,1024x1024,9,scalar_avx2
2.2733300764753213,107.62,95.89823333333334,0.7555995038742589,97.1828,73.4357,6.959173703495882,arnold_xor,1280x720,36,scalar_avx2
1.4584307302913981,102.953,91.48119444444444,0.7455192304949713,91.04435000000001,83.1899,4.464583868238974,arnold_xor,1920x1080,36,scalar_avx2
2.323688651619271,111.963,106.89777777777778,0.8245761542463426,106.254,100.909,3.5566663034988846,arnold_xor,512x512,9,scalar_avx2
1.8355108950587704,118.333,110.93211111111111,0.8463828686964593,110.85300000000001,102.289,3.973170002564834,arnold_xor,512x768,18,scalar_avx2
1.4027812546220737,119.484,110.64452592592592,0.8425868474585833,111.799,92.3736,5.259334124334623,arnold_xor,768x512,54,scalar_avx2
44.50517468318375,906.362,812.0444444444444,6.111545489135206,815.757,672.226,68.12016533140371,chacha20,1024x1024,9,openssl_evp
17.207647120783523,914.323,806.7636111111111,6.356636228954107,799.13,707.498,52.67647077790874,chacha20,1280x720,36,openssl_evp
16.08756767422823,787.53,706.8192222222222,5.760170993068686,711.7139999999999,567.26,49.247656145596615,chacha20,1920x1080,36,openssl_evp
67.63319568835904,1035.92,879.862,6.786981350872546,877.53,741.452,103.52019748218221,chacha20,512x512,9,openssl_evp
31.433149961890308,872.025,792.9898888888888,6.050304553681559,810.2964999999999,672.399,68.0405923227744,chacha20,512x768,18,openssl_evp
19.63828178514613,945.137,815.4384444444445,6.209775878663523,809.722,652.407,73.62821907949159,chacha20,768x512,54,openssl_evp
28.715340257361294,711.266,655.3144444444445,4.931976401426618,662.663,572.818,43.952051414328515,chacha20_poly1305,1024x1024,9,openssl_evp_aead
13.724100953287861,713.283,644.4028055555556,5.077366112475742,649.438,540.951,42.01255393863631,chacha20_poly1305,1280x720,36,openssl_evp_aead
8.724966921449074,629.974,581.5908611111112,4.739631722908649,580.561,518.512,26.709082412599205,chacha20_poly1305,1920x1080,36,openssl_evp_aead
24.35914616384066,774.843,709.6017777777778,5.4736470404720095,703.732,655.545,37.284407393633664,chacha20_poly1305,512x512,9,openssl_evp_aead
32.956037075848215,776.682,685.6371111111112,5.231231058117404,705.2715000000001,506.655,71.33705295112516,chacha20_poly1305,512x768,18,openssl_evp_aead
15.379679006945889,865.564,730.4002037037036,5.5621875539854955,732.3855,587.752,57.66178465532408,chacha20_poly1305,768x512,54,openssl_evp_aead
7.952554806780302,289.514,270.0733333333333,2.0326048326065047,268.898,253.347,12.172277765480054,chaotic_seed_blake3_xor,1024x1024,9,scalar_avx2
5.69981418513931,302.256,268.21302777777777,2.1132988969365964,268.19849999999997,224.054,17.448410770834624,chaotic_seed_blake3_xor,1280x720,36,scalar_avx2
4.210806745462394,271.57,247.1363888888889,2.0140197293077584,246.834,220.35,12.89022473100733,chaotic_seed_blake3_xor,1920x1080,36,scalar_avx2
9.256687901269077,324.168,302.98755555555556,2.3371516091182656,301.737,276.967,14.16839984888124,chaotic_seed_blake3_xor,512x512,9,scalar_avx2
9.846284654834148,314.309,289.60872222222224,2.209638477613079,294.88649999999996,235.214,21.31339178242736,chaotic_seed_blake3_xor,512x768,18,scalar_avx2
6.40680598183102,329.345,289.7974814814815,2.206883207998844,293.64300000000003,182.2,24.020518678311728,chaotic_seed_blake3_xor,768x512,54,scalar_avx2
0.6208759679728482,69.7171,68.12736666666666,0.5127348672684776,68.2777,66.3563,0.9503203591421145,coupled_lattice_xor,1024x1024,9,scalar_avx2
0.37409604016555137,69.4852,67.25380555555556,0.5299048829689978,67.36455000000001,64.2415,1.1451919596904634,coupled_lattice_xor,1280x720,36,scalar_avx2
0.3795505386912524,68.5587,66.24452222222222,0.5398548360844815,66.37674999999999,63.9344,1.161889404156895,coupled_lattice_xor,1920x1080,36,scalar_avx2
0.9083227250885808,70.9794,69.40734444444445,0.5353866314922473,69.7811,67.5844,1.3902898853396646,coupled_lattice_xor,512x512,9,scalar_avx2
0.67755496893468,72.0835,68.80541111111111,0.5249672133232168,68.66845,66.1426,1.4666440198786308,coupled_lattice_xor,512x768,18,scalar_avx2
0.3837477124519359,72.1276,68.70997407407407,0.5232443264549201,68.47845000000001,65.7944,1.4387542124502941,coupled_lattice_xor,768x512,54,scalar_avx2
0.13814052020718295,11.3282,11.0817,0.08340222522337946,11.1454,10.6439,0.2114395717456882,hamiltonian_lattice_xor,1024x1024,9,scalar_avx2
0.0879187824838047,11.3859,10.964019444444444,0.08638748978715925,11.0166,10.1761,0.2691391300524634,hamiltonian_lattice_xor,1280x720,36,scalar_avx2
0.12234829719290367,11.3783,10.952659722222222,0.08925789062519454,11.00825,9.47265,0.37453560365174593,hamiltonian_lattice_xor,1920x1080,36,scalar_avx2
0.1368277396703924,11.4679,11.087077777777777,0.08552226384757065,11.1015,10.7275,0.20943021378121288,hamiltonian_lattice_xor,512x512,9,scalar_avx2
0.13507126623573332,11.5934,10.998372222222223,0.08391469105921948,10.9917,10.3766,0.2923769641798181,hamiltonian_lattice_xor,512x768,18,scalar_avx2
0.06549757083151449,11.6666,11.142477777777778,0.08485286682813839,11.106449999999999,10.6248,0.24556473662603484,hamiltonian_lattice_xor,768x512,54,scalar_avx2
0.19287503519694368,12.3511,11.8018,0.08882178561423607,11.7882,11.3515,0.29521689060756684,logistic_permute_xor,1024x1024,9,scalar_avx2
