MBps_ci95,MBps_max,MBps_mean,MBps_mean_speedup_vs_baseline,MBps_median,MBps_min,MBps_stddev,diffusion,image_size,keystream,n,permutation,scheme
4.163395388130156,231.455,207.27319444444444,6.731464990240423,208.8985,165.953,12.745087922847418,arx_block,1280x720,cellular_automata,36,checkerboard_swaps,Checkerboard-CA-ARX
2.8483946061975947,222.469,204.99358333333333,6.261410356408428,205.437,189.286,8.719575325094679,arx_block,1920x1080,cellular_automata,36,checkerboard_swaps,Checkerboard-CA-ARX
4.955264391295832,212.222,199.91133333333335,6.724133678259979,201.956,190.381,7.584588354024233,arx_block,2048x2048,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-ARX
7.433058314259029,201.51,187.08522222222223,4.657518521315383,188.992,166.636,11.377130072845453,arx_block,4096x4096,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-ARX
9.39914502881361,258.231,239.16688888888888,6.913168119742062,242.626,216.892,14.386446472673892,arx_block,512x512,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-ARX
12.477523950598778,258.812,231.0282222222222,8.388895411443412,240.088,166.436,27.009005503732517,arx_block,512x768,cellular_automata,18,checkerboard_swaps,Checkerboard-CA-ARX
4.644913379531053,255.905,233.95168518518517,8.463499916359117,238.11950000000002,155.355,17.414797468282135,arx_block,768x512,cellular_automata,54,checkerboard_swaps,Checkerboard-CA-ARX
4.169099468267829,190.682,176.797,5.294922751117104,176.321,167.428,6.38127469632831,multilane_tree,1024x1024,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-MultilaneTree
3.8610419448192133,201.1,178.98116666666667,5.812644807054284,176.5365,157.477,11.819516157609836,multilane_tree,1280x720,cellular_automata,36,checkerboard_swaps,Checkerboard-CA-MultilaneTree
2.2806422676103466,179.359,166.84827777777775,5.096284076013864,166.7195,153.993,6.98155796207249,multilane_tree,1920x1080,cellular_automata,36,checkerboard_swaps,Checkerboard-CA-MultilaneTree
4.546502734322825,171.873,163.5538888888889,5.50122994104804,164.091,156.077,6.958932756616569,multilane_tree,2048x2048,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-MultilaneTree
6.210063678819847,161.496,153.22577777777778,3.8145818759285555,157.98,139.563,9.505199508397727,multilane_tree,4096x4096,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-MultilaneTree
8.57255761523413,237.366,217.93022222222223,6.299317901379292,219.745,202.252,13.121261655970608,multilane_tree,512x512,cellular_automata,9,checkerboard_swaps,Checkerboard-CA-MultilaneTree
6.114686515698738,227.53,212.77283333333332,7.7260216438531915,215.17000000000002,178.125,13.23592744922608,multilane_tree,512x768,cellular_automata,18,checkerboard_swaps,Checkerboard-CA-MultilaneTree
3.2452088309505314,234.946,212.48714814814815,7.686992975304803,214.269,180.614,12.166998588677625,multilane_tree,768x512,cellular_automata,54,checkerboard_swaps,Checkerboard-CA-MultilaneTree
0.2685959139963458,9.91379,9.470575555555556,0.28363584209734677,9.58396,8.683,0.411116194892366,stencil,1024x1024,hamiltonian,9,block_feistel,Hamiltonian-Block-Stencil
0.05858653717348194,9.73638,9.324299166666668,0.3028186715951246,9.33057,8.93072,0.17934654236780184,stencil,1280x720,hamiltonian,36,block_feistel,Hamiltonian-Block-Stencil
0.05671737184686478,9.8662,9.590569722222222,0.29293840132026566,9.598255,8.95847,0.173624607694484,stencil,1920x1080,hamiltonian,36,block_feistel,Hamiltonian-Block-Stencil
0.202120196067237,9.58148,9.14590111111111,0.30762769000552365,9.18641,8.59784,0.3093676470416893,stencil,2048x2048,hamiltonian,9,block_feistel,Hamiltonian-Block-Stencil
0.08230397304170017,9.93181,9.748913333333332,0.28179434524249214,9.76777,9.52811,0.12597546894137782,stencil,512x512,hamiltonian,9,block_feistel,Hamiltonian-Block-Stencil
0.1334706223494158,9.33546,9.01856,0.327474088984051,9.085295,8.17413,0.28891219026263476,stencil,512x768,hamiltonian,18,block_feistel,Hamiltonian-Block-Stencil
0.05866412777335925,9.54321,9.036793888888889,0.3269175182996669,9.04777,8.37194,0.2199446621175999,stencil,768x512,hamiltonian,54,block_feistel,Hamiltonian-Block-Stencil
