image,cipher,entropy,chi_square,corr_h,corr_v,corr_d,npcr,uaci,key_sensitivity,kpa_score,cpa_score
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,logistic_xor,7.99526,17869.8,-0.0544059,0.00689612,0.00769194,3.6169e-05,1.41839e-07,99.4018,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,logistic_permute_xor,7.9954,17364.4,-0.00608745,-0.000125951,-0.000499857,3.6169e-05,1.41839e-07,99.6071,0.999999,0.00665545
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,arnold_xor,7.99545,17148,-0.0484488,0.00790419,0.00768544,3.6169e-05,1.41839e-07,99.4018,1,0.103202
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,tiled_arnold_xor,7.99529,17778.9,-0.0461355,0.0071858,0.00833946,3.6169e-05,1.41839e-07,99.4018,1,0.0246528
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,tent_block_xor,7.99993,284.448,-0.00224304,-0.000995826,8.45439e-05,3.6169e-05,1.41839e-07,99.6182,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,sine_xor,7.99781,8288.66,0.0478571,0.0850266,0.0839471,3.6169e-05,1.41839e-07,99.3062,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,coupled_lattice_xor,7.99825,6688.35,0.166981,0.172434,0.171797,3.6169e-05,1.41839e-07,99.4157,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,hamiltonian_lattice_xor,7.99748,9493.5,-0.0161784,0.00227207,0.00203322,3.6169e-05,1.41839e-07,99.5373,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,chaotic_seed_blake3_xor,7.99994,247.91,-5.59489e-05,-0.00102445,-0.000303727,3.6169e-05,1.41839e-07,99.6064,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,aes_ctr,7.99993,259.005,0.00118378,-0.000301187,0.00080158,3.6169e-05,1.41839e-07,99.6155,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,chacha20,7.99994,248.635,0.000473951,0.000271633,-0.00143031,3.6169e-05,1.41839e-07,99.6122,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,aes_256_gcm,7.99994,232.989,0.00061133,0.00162899,-0.000812924,3.6169e-05,1.41839e-07,99.6059,1,1
images/datasets/real/video_xiph_ducks/720p/frame_0007.ppm,chacha20_poly1305,7.99994,230.833,-0.00103606,-0.00219407,3.44621e-05,3.6169e-05,1.41839e-07,99.607,1,1
